aqi,co,day,hour,main_pollutant,name_1,name_2,no2,o3,pm10,pm25,so2
17,0.5,2018年10月11日16时,210600,―,丹东市,丹东市,12,54,17,10,11
24,0.3,2018年10月11日16时,210700,―,锦州市,锦州市,9,72,24,5,8
27,0.2,2018年10月11日16时,210800,―,营口市,营口市,10,85,16,7,4
24,0.2,2018年10月11日16时,210900,―,阜新市,阜新市,7,74,13,3,7
20,0.3,2018年10月11日16时,211000,―,辽阳市,辽阳市,10,59,20,8,11
25,0.4,2018年10月11日16时,211100,―,盘锦市,盘锦市,10,79,13,8,10
17,0.6,2018年10月11日16时,211200,―,铁岭市,铁岭市,7,52,15,6,4
24,0.5,2018年10月11日16时,211300,―,朝阳市,朝阳市,8,74,18,8,6
23,0.4,2018年10月11日16时,211400,―,葫芦岛市,葫芦岛市,9,72,21,4,13
22,0.4,2018年10月11日16时,220100,―,长春市,长春市,23,43,22,6,5
14,0.5,2018年10月11日16时,220200,―,吉林市,吉林市,18,35,14,8,8
19,0.5,2018年10月11日16时,220300,―,四平市,四平市,10,58,15,6,3
17,0.5,2018年10月11日16时,220400,―,辽源市,辽源市,13,54,8,4,8
22,0.6,2018年10月11日16时,220500,―,通化市,通化市,22,30,18,15,4
24,0.6,2018年10月11日16时,220600,―,白山市,白山市,14,36,24,12,6
32,0.3,2018年10月11日16时,220700,―,松原市,松原市,5,56,32,4,2
23,0.3,2018年10月11日16时,220800,―,白城市,白城市,6,72,16,7,6
13,0.3,2018年10月11日16时,222400,―,延边州,延边州,13,31,,9,4
29,0.3,2018年10月11日16时,230100,―,哈尔滨市,哈尔滨市,17,57,29,8,7
24,0.3,2018年10月11日16时,230200,―,齐齐哈尔市,齐齐哈尔市,11,60,24,3,6
26,0.3,2018年10月11日16时,230300,―,鸡西市,鸡西市,20,23,26,12,2
20,0.4,2018年10月11日16时,230400,―,鹤岗市,鹤岗市,6,59,20,6,9
20,0.2,2018年10月11日16时,230500,―,双鸭山市,双鸭山市,9,62,17,8,4
20,0.4,2018年10月11日16时,230600,―,大庆市,大庆市,11,62,17,5,6
20,0.1,2018年10月11日16时,230700,―,伊春市,伊春市,7,60,20,6,3
18,0.3,2018年10月11日16时,230800,―,佳木斯市,佳木斯市,10,56,18,4,5
51,0.3,2018年10月11日16时,230900,PM10,七台河市,七台河市,24,49,52,8,8
20,0.2,2018年10月11日16时,231000,―,牡丹江市,牡丹江市,17,33,20,10,2
18,0.3,2018年10月11日16时,231100,―,黑河市,黑河市,12,46,18,12,12
19,0.3,2018年10月11日16时,231200,―,绥化市,绥化市,6,53,15,13,3
20,0.2,2018年10月11日16时,232700,―,大兴安岭地区,大兴安岭地区,8,64,15,7,6
42,0.4,2018年10月11日16时,310000,―,上海市,上海市,18,104,42,15,7
55,0.4,2018年10月11日16时,320100,PM10,南京市,南京市,20,125,60,22,9
53,0.6,2018年10月11日16时,320200,PM10,无锡市,无锡市,19,109,55,25,10
51,0.4,2018年10月11日16时,320281,PM10,江阴市,江阴市,16,121,51,31,13
40,0.8,2018年10月11日16时,320282,―,宜兴市,宜兴市,19,128,40,24,16
64,0.5,2018年10月11日16时,320300,PM10,徐州市,徐州市,28,109,77,30,18
39,0.4,2018年10月11日16时,320400,―,常州市,常州市,22,124,38,22,11
54,1.2,2018年10月11日16时,320481,PM10,溧阳市,溧阳市,17,137,58,28,10
52,0.5,2018年10月11日16时,320482,PM10,金坛市,金坛市,18,148,54,33,11
48,0.4,2018年10月11日16时,320500,―,苏州市,苏州市,22,107,48,20,6
42,0.4,2018年10月11日16时,320581,―,常熟市,常熟市,16,120,42,22,16
60,0.4,2018年10月11日16时,320582,PM10,张家港市,张家港市,26,109,69,20,5
43,0.6,2018年10月11日16时,320583,―,昆山市,昆山市,18,115,43,17,10
52,0.6,2018年10月11日16时,320584,PM10,吴江市,吴江市,20,126,54,24,7
39,0.4,2018年10月11日16时,320585,―,太仓市,太仓市,24,119,39,20,9
44,0.3,2018年10月11日16时,320600,―,南通市,南通市,11,114,44,18,14
48,0.5,2018年10月11日16时,320684,―,海门市,海门市,8,121,48,18,18
38,0.4,2018年10月11日16时,320700,―,连云港市,连云港市,16,105,38,24,13
59,0.5,2018年10月11日16时,320800,PM10,淮安市,淮安市,20,112,67,35,10
53,0.8,2018年10月11日16时,320900,PM10,盐城市,盐城市,16,129,56,24,8
49,0.5,2018年10月11日16时,321000,―,扬州市,扬州市,17,124,49,25,10
43,0.4,2018年10月11日16时,321100,―,镇江市,镇江市,19,130,38,30,9
64,0.5,2018年10月11日16时,321183,PM10,句容市,句容市,24,124,78,34,8
41,0.4,2018年10月11日16时,321200,―,泰州市,泰州市,14,130,41,21,9
46,0.6,2018年10月11日16时,321300,―,宿迁市,宿迁市,18,114,42,32,13
49,0.8,2018年10月11日16时,330100,―,杭州市,杭州市,24,112,49,21,11
34,0.6,2018年10月11日16时,330183,―,富阳市,富阳市,18,106,30,14,9
36,0.6,2018年10月11日16时,330185,―,临安市,临安市,18,104,36,18,8
30,0.5,2018年10月11日16时,330200,―,宁波市,宁波市,16,96,19,7,6
27,0.4,2018年10月11日16时,330300,―,温州市,温州市,29,84,20,9,7
34,0.5,2018年10月11日16时,330400,―,嘉兴市,嘉兴市,15,107,34,16,4
43,0.7,2018年10月11日16时,330500,―,湖州市,湖州市,16,137,42,17,12
39,1.0,2018年10月11日16时,330681,―,诸暨市,诸暨市,14,122,33,18,8
39,0.4,2018年10月11日16时,330700,―,金华市,金华市,15,123,37,8,7
32,0.5,2018年10月11日16时,330782,―,义乌市,义乌市,22,102,13,10,6
37,0.4,2018年10月11日16时,330800,―,衢州市,衢州市,16,118,33,10,5
26,0.5,2018年10月11日16时,330900,―,舟山市,舟山市,12,83,17,5,5
34,0.3,2018年10月11日16时,331000,―,台州市,台州市,13,108,23,6,5
39,0.4,2018年10月11日16时,331100,―,丽水市,丽水市,10,123,32,10,8
46,0.7,2018年10月11日16时,331300,―,绍兴市,绍兴市,18,101,46,17,10
55,0.5,2018年10月11日16时,340100,PM10,合肥市,合肥市,25,117,59,24,9
45,0.6,2018年10月11日16时,340200,―,芜湖市,芜湖市,17,144,45,25,12
57,0.4,2018年10月11日16时,340300,PM10,蚌埠市,蚌埠市,17,138,64,26,12
66,0.4,2018年10月11日16时,340400,PM10,淮南市,淮南市,17,134,81,33,13
53,0.5,2018年10月11日16时,340500,PM10,马鞍山市,马鞍山市,20,126,56,30,14
57,0.4,2018年10月11日16时,340600,PM10,淮北市,淮北市,27,124,63,37,12
44,0.4,2018年10月11日16时,340700,―,铜陵市,铜陵市,12,117,44,23,10
50,0.5,2018年10月11日16时,340800,―,安庆市,安庆市,15,133,50,32,9
31,0.5,2018年10月11日16时,341000,―,黄山市,黄山市,15,92,31,10,10
48,0.3,2018年10月11日16时,341100,―,滁州市,滁州市,15,125,48,26,13
54,0.4,2018年10月11日16时,341200,PM10,阜阳市,阜阳市,13,129,57,30,9
60,0.4,2018年10月11日16时,341300,PM10,宿州市,宿州市,17,131,69,39,10
53,0.4,2018年10月11日16时,341500,PM10,六安市,六安市,19,123,56,21,6
57,0.3,2018年10月11日16时,341600,PM10,亳州市,亳州市,17,130,63,17,8
44,0.4,2018年10月11日16时,341700,―,池州市,池州市,16,108,44,19,10
53,0.5,2018年10月11日16时,341800,PM10,宣城市,宣城市,15,126,55,30,10
23,0.5,2018年10月11日16时,350100,―,福州市,福州市,17,71,17,10,6
28,0.6,2018年10月11日16时,350200,―,厦门市,厦门市,25,69,28,12,6
25,0.6,2018年10月11日16时,350300,―,莆田市,莆田市,15,79,16,9,5
19,0.7,2018年10月11日16时,350400,―,三明市,三明市,13,58,13,9,6
23,0.6,2018年10月11日16时,350500,―,泉州市,泉州市,21,73,22,8,6
22,0.6,2018年10月11日16时,350600,―,漳州市,漳州市,16,68,18,10,4
20,0.7,2018年10月11日16时,350700,―,南平市,南平市,12,63,20,14,11
21,0.8,2018年10月11日16时,350800,―,龙岩市,龙岩市,10,67,10,5,4
32,0.6,2018年10月11日16时,350900,―,宁德市,宁德市,12,68,20,22,5
36,0.3,2018年10月11日16时,360100,―,南昌市,南昌市,13,115,32,16,4
33,0.4,2018年10月11日16时,360200,―,景德镇市,景德镇市,6,105,28,14,8
41,0.6,2018年10月11日16时,360300,―,萍乡市,萍乡市,13,130,40,14,8
52,0.5,2018年10月11日16时,360400,PM10,九江市,九江市,19,129,53,18,10
41,0.6,2018年10月11日16时,360500,―,新余市,新余市,13,122,41,16,15
43,0.2,2018年10月11日16时,360600,―,鹰潭市,鹰潭市,16,137,42,12,17
52,1.1,2018年10月11日16时,360700,"PM10,PM2.5",赣州市,赣州市,13,105,54,36,8
52,0.4,2018年10月11日16时,360800,PM10,吉安市,吉安市,11,131,53,26,18
40,0.4,2018年10月11日16时,360900,―,宜春市,宜春市,12,120,40,16,9
45,0.5,2018年10月11日16时,361000,―,抚州市,抚州市,10,126,45,25,7
40,0.6,2018年10月11日16时,361100,―,上饶市,上饶市,6,125,33,15,10
49,0.3,2018年10月11日16时,370100,―,济南市,济南市,32,78,49,17,7
51,0.6,2018年10月11日16时,370181,PM10,章丘市,章丘市,24,80,51,26,13
46,0.5,2018年10月11日16时,370200,―,青岛市,青岛市,19,95,46,13,5
42,0.4,2018年10月11日16时,370281,―,胶州市,胶州市,18,116,42,23,10
27,0.3,2018年10月11日16时,370282,―,即墨市,即墨市,16,84,18,6,4
33,0.3,2018年10月11日16时,370283,―,平度市,平度市,10,104,21,6,8
35,0.4,2018年10月11日16时,370284,―,胶南市,胶南市,14,110,34,14,10
30,0.5,2018年10月11日16时,370285,―,莱西市,莱西市,10,93,28,7,6
41,0.4,2018年10月11日16时,370300,―,淄博市,淄博市,19,97,41,22,11
51,0.3,2018年10月11日16时,370400,PM10,枣庄市,枣庄市,16,116,51,14,10
32,0.3,2018年10月11日16时,370500,―,东营市,东营市,10,88,32,8,6
25,0.2,2018年10月11日16时,370600,―,烟台市,烟台市,9,80,20,5,4
28,0.4,2018年10月11日16时,370683,―,莱州市,莱州市,11,88,18,7,11
25,0.6,2018年10月11日16时,370684,―,蓬莱市,蓬莱市,10,80,16,8,7
28,0.8,2018年10月11日16时,370685,―,招远市,招远市,22,81,28,12,16
35,0.4,2018年10月11日16时,370700,―,潍坊市,潍坊市,20,87,35,14,9
40,0.4,2018年10月11日16时,370783,―,寿光市,寿光市,17,86,40,18,16
46,0.3,2018年10月11日16时,370800,―,济宁市,济宁市,20,96,46,26,6
48,0.4,2018年10月11日16时,370900,―,泰安市,泰安市,18,85,48,21,10
26,0.3,2018年10月11日16时,371000,―,威海市,威海市,5,83,16,6,4
28,0.5,2018年10月11日16时,371081,―,文登市,文登市,10,88,22,10,6
27,0.4,2018年10月11日16时,371082,―,荣成市,荣成市,12,84,15,6,7
25,0.6,2018年10月11日16时,371083,―,乳山市,乳山市,18,78,22,10,7
32,0.3,2018年10月11日16时,371100,―,日照市,日照市,10,101,24,8,5
40,0.4,2018年10月11日16时,371200,―,莱芜市,莱芜市,11,101,40,17,7
45,0.4,2018年10月11日16时,371300,―,临沂市,临沂市,20,103,45,19,12
51,0.2,2018年10月11日16时,371400,PM10,德州市,德州市,15,104,52,16,8
60,0.5,2018年10月11日16时,371500,PM10,聊城市,聊城市,42,79,70,27,11
28,0.5,2018年10月11日16时,371600,―,滨州市,滨州市,14,87,25,8,8
74,0.6,2018年10月11日16时,371700,PM10,菏泽市,菏泽市,28,128,98,35,17
66,0.6,2018年10月11日16时,410100,PM10,郑州市,郑州市,29,118,81,44,21
65,0.6,2018年10月11日16时,410200,PM2.5,开封市,开封市,21,130,77,47,14
78,0.7,2018年10月11日16时,410300,PM10,洛阳市,洛阳市,36,105,105,52,23
70,0.6,2018年10月11日16时,410400,PM10,平顶山市,平顶山市,32,112,90,48,18
64,0.7,2018年10月11日16时,410500,PM2.5,安阳市,安阳市,24,99,74,46,16
64,0.6,2018年10月11日16时,410600,PM10,鹤壁市,鹤壁市,25,106,77,25,16
59,0.5,2018年10月11日16时,410700,PM10,新乡市,新乡市,27,123,67,34,7
68,0.5,2018年10月11日16时,410800,PM10,焦作市,焦作市,21,120,86,38,9
52,0.6,2018年10月11日16时,410900,PM10,濮阳市,濮阳市,24,116,54,30,14
53,0.5,2018年10月11日16时,411000,PM10,许昌市,许昌市,18,139,56,20,7
62,0.3,2018年10月11日16时,411100,PM10,漯河市,漯河市,19,128,73,19,10
82,0.6,2018年10月11日16时,411200,PM2.5,三门峡市,三门峡市,27,120,88,60,18
53,0.5,2018年10月11日16时,411300,PM10,南阳市,南阳市,20,148,55,20,7
63,0.4,2018年10月11日16时,411400,PM10,商丘市,商丘市,22,124,75,33,7
49,0.4,2018年10月11日16时,411500,―,信阳市,信阳市,10,156,42,17,9
58,0.5,2018年10月11日16时,411600,PM10,周口市,周口市,17,145,66,33,12
55,0.2,2018年10月11日16时,411700,PM10,驻马店市,驻马店市,16,143,59,23,6
41,0.6,2018年10月11日16时,420100,―,武汉市,武汉市,20,131,35,21,11
43,0.5,2018年10月11日16时,420200,―,黄石市,黄石市,15,135,38,15,10
36,0.6,2018年10月11日16时,420300,―,十堰市,十堰市,13,115,36,15,13
53,0.6,2018年10月11日16时,420500,PM10,宜昌市,宜昌市,19,135,55,20,13
52,0.6,2018年10月11日16时,420600,PM10,襄阳市,襄阳市,13,141,54,25,12
44,0.5,2018年10月11日16时,420700,―,鄂州市,鄂州市,16,138,35,12,8
52,0.8,2018年10月11日16时,420800,PM10,荆门市,荆门市,18,153,54,32,14
45,0.5,2018年10月11日16时,420900,―,孝感市,孝感市,6,144,34,16,6
51,0.8,2018年10月11日16时,421000,PM10,荆州市,荆州市,17,149,51,28,14
46,0.5,2018年10月11日16时,421100,―,黄冈市,黄冈市,10,145,32,14,7
40,0.5,2018年10月11日16时,421200,―,咸宁市,咸宁市,10,126,30,11,8
43,0.3,2018年10月11日16时,421300,―,随州市,随州市,6,136,25,13,7
46,0.7,2018年10月11日16时,422800,―,恩施州,恩施州,13,83,46,24,6
44,0.3,2018年10月11日16时,430100,―,长沙市,长沙市,21,140,30,11,9
44,0.2,2018年10月11日16时,430200,―,株洲市,株洲市,19,140,39,14,8
49,0.5,2018年10月11日16时,430300,―,湘潭市,湘潭市,16,155,44,15,10
39,0.6,2018年10月11日16时,430400,―,衡阳市,衡阳市,19,124,37,20,12
53,0.6,2018年10月11日16时,430500,PM10,邵阳市,邵阳市,17,126,56,28,13
47,0.6,2018年10月11日16时,430600,―,岳阳市,岳阳市,11,142,47,24,8
64,0.7,2018年10月11日16时,430700,O3,常德市,常德市,14,171,50,30,11
46,0.6,2018年10月11日16时,430800,―,张家界市,张家界市,14,129,46,14,8
44,0.9,2018年10月11日16时,430900,―,益阳市,益阳市,12,138,44,14,5
58,0.8,2018年10月11日16时,431000,PM10,郴州市,郴州市,14,116,66,39,10
67,0.4,2018年10月11日16时,431100,PM2.5,永州市,永州市,19,136,68,48,5
58,0.5,2018年10月11日16时,431200,PM10,怀化市,怀化市,9,128,65,17,6
51,1.0,2018年10月11日16时,431300,PM10,娄底市,娄底市,11,152,52,20,5
36,0.4,2018年10月11日16时,433100,―,湘西州,湘西州,4,114,36,18,4
43,0.8,2018年10月11日16时,440100,―,广州市,广州市,25,81,43,29,7
43,0.8,2018年10月11日16时,440200,―,韶关市,韶关市,16,84,39,30,9
34,0.7,2018年10月11日16时,440300,―,深圳市,深圳市,29,77,34,20,6
32,0.9,2018年10月11日16时,440400,―,珠海市,珠海市,36,102,31,18,6
29,0.8,2018年10月11日16时,440500,―,汕头市,汕头市,21,89,29,14,8
53,0.7,2018年10月11日16时,440600,PM10,佛山市,佛山市,23,98,55,26,6
51,0.8,2018年10月11日16时,440700,PM10,江门市,江门市,37,117,52,32,7
33,0.8,2018年10月11日16时,440800,―,湛江市,湛江市,12,81,33,22,14
47,0.8,2018年10月11日16时,440900,―,茂名市,茂名市,17,61,47,27,23
51,0.7,2018年10月11日16时,441200,PM10,肇庆市,肇庆市,23,114,52,28,9
39,0.8,2018年10月11日16时,441300,―,惠州市,惠州市,13,91,39,22,6
22,1.0,2018年10月11日16时,441400,―,梅州市,梅州市,20,50,22,12,6
27,0.8,2018年10月11日16时,441500,―,汕尾市,汕尾市,7,84,18,10,8
50,0.8,2018年10月11日16时,441600,―,河源市,河源市,16,66,50,35,7
30,1.0,2018年10月11日16时,441700,―,阳江市,阳江市,25,76,30,21,10
52,0.8,2018年10月11日16时,441800,PM2.5,清远市,清远市,18,96,46,36,10
28,0.8,2018年10月11日16时,441900,―,东莞市,东莞市,22,80,24,19,6
31,0.7,2018年10月11日16时,442000,―,中山市,中山市,30,83,31,18,6
19,1.0,2018年10月11日16时,445100,―,潮州市,潮州市,12,60,16,11,7
28,1.0,2018年10月11日16时,445200,―,揭阳市,揭阳市,22,57,28,17,8
28,0.8,2018年10月11日16时,445300,―,云浮市,云浮市,12,85,28,12,8
54,0.9,2018年10月11日16时,450100,"PM10,PM2.5",南宁市,南宁市,21,110,58,38,8
54,0.7,2018年10月11日16时,450200,PM2.5,柳州市,柳州市,8,102,54,38,8
54,0.6,2018年10月11日16时,450300,PM10,桂林市,桂林市,14,112,58,30,8
37,0.8,2018年10月11日16时,450400,―,梧州市,梧州市,14,80,37,22,6
52,1.1,2018年10月11日16时,450500,PM2.5,北海市,北海市,13,84,49,36,8
57,1.0,2018年10月11日16时,450600,PM10,防城港市,防城港市,16,108,64,36,7
51,0.9,2018年10月11日16时,450700,PM10,钦州市,钦州市,13,106,52,35,10
44,0.8,2018年10月11日16时,450800,―,贵港市,贵港市,13,95,44,30,6
32,1.0,2018年10月11日16时,450900,―,玉林市,玉林市,13,100,28,21,8
51,0.7,2018年10月11日16时,451000,PM10,百色市,百色市,8,69,52,32,6
52,0.8,2018年10月11日16时,451100,PM10,贺州市,贺州市,13,104,54,31,17
81,0.7,2018年10月11日16时,451200,PM10,河池市,河池市,14,103,111,38,27
56,0.7,2018年10月11日16时,451300,PM10,来宾市,来宾市,14,104,62,36,11
49,0.6,2018年10月11日16时,451400,―,崇左市,崇左市,9,91,49,26,6
38,0.9,2018年10月11日16时,460100,―,海口市,海口市,12,103,38,24,5
57,0.8,2018年10月11日16时,460200,PM2.5,三亚市,三亚市,10,106,57,40,3
68,0.8,2018年10月11日16时,500000,PM10,重庆市,重庆市,64,57,86,42,9
97,0.7,2018年10月11日16时,510100,PM2.5,成都市,成都市,64,46,117,72,10
79,0.7,2018年10月11日16时,510300,PM2.5,自贡市,自贡市,34,45,92,58,10
54,1.2,2018年10月11日16时,510400,PM10,攀枝花市,攀枝花市,24,61,58,36,72
58,0.6,2018年10月11日16时,510500,PM2.5,泸州市,泸州市,51,31,58,41,38
55,0.5,2018年10月11日16时,510600,PM10,德阳市,德阳市,17,89,59,38,8
56,0.6,2018年10月11日16时,510700,PM10,绵阳市,绵阳市,36,52,62,39,5
66,0.7,2018年10月11日16时,510800,PM10,广元市,广元市,30,58,82,42,36
57,0.5,2018年10月11日16时,510900,PM10,遂宁市,遂宁市,25,38,63,35,8
61,0.9,2018年10月11日16时,511000,PM10,内江市,内江市,44,54,71,36,6
79,0.7,2018年10月11日16时,511100,PM2.5,乐山市,乐山市,38,42,95,58,17
63,0.6,2018年10月11日16时,511300,PM2.5,南充市,南充市,37,45,67,45,4
61,0.7,2018年10月11日16时,511400,PM10,眉山市,眉山市,63,36,71,39,11
89,0.8,2018年10月11日16时,511500,PM2.5,宜宾市,宜宾市,31,54,89,66,17
57,0.6,2018年10月11日16时,511600,PM10,广安市,广安市,28,81,63,36,21
40,0.4,2018年10月11日16时,511700,―,达州市,达州市,24,112,40,21,7
43,0.4,2018年10月11日16时,511800,―,雅安市,雅安市,21,62,43,22,6
53,0.5,2018年10月11日16时,511900,PM10,巴中市,巴中市,23,76,56,28,5
70,0.6,2018年10月11日16时,512000,PM10,资阳市,资阳市,20,79,90,36,8
23,0.4,2018年10月11日16时,513200,―,阿坝州,阿坝州,7,72,9,6,7
30,0.1,2018年10月11日16时,513300,―,甘孜州,甘孜州,8,66,30,13,10
57,1.0,2018年10月11日16时,513400,PM2.5,凉山州,凉山州,32,30,59,40,39
53,0.4,2018年10月11日16时,520100,PM10,贵阳市,贵阳市,13,122,55,24,5
53,0.6,2018年10月11日16时,520200,PM10,六盘水市,六盘水市,26,70,55,35,17
55,0.4,2018年10月11日16时,520300,PM10,遵义市,遵义市,14,109,59,30,7
53,0.5,2018年10月11日16时,520400,PM10,安顺市,安顺市,12,123,55,30,13
48,0.6,2018年10月11日16时,522200,―,铜仁地区,铜仁地区,8,135,48,12,4
38,0.7,2018年10月11日16时,522300,―,黔西南州,黔西南州,14,105,38,24,8
52,0.8,2018年10月11日16时,522400,"PM10,PM2.5",毕节市,毕节市,20,99,53,36,12
35,0.6,2018年10月11日16时,522600,―,黔东南州,黔东南州,16,112,28,16,13
52,0.4,2018年10月11日16时,522700,PM10,黔南州,黔南州,8,122,54,14,16
33,0.8,2018年10月11日16时,530100,―,昆明市,昆明市,25,60,28,23,7
46,0.8,2018年10月11日16时,530300,―,曲靖市,曲靖市,20,48,46,26,10
28,0.8,2018年10月11日16时,530400,―,玉溪市,玉溪市,17,46,28,16,8
30,0.4,2018年10月11日16时,530500,―,保山市,保山市,9,65,30,16,8
52,0.6,2018年10月11日16时,530600,PM10,昭通市,昭通市,25,50,53,16,12
24,0.6,2018年10月11日16时,530700,―,丽江市,丽江市,10,70,24,10,6
15,0.6,2018年10月11日16时,530800,―,普洱市,普洱市,14,46,11,4,5
17,0.7,2018年10月11日16时,530900,―,临沧市,临沧市,8,54,14,11,9
16,0.7,2018年10月11日16时,532300,―,楚雄州,楚雄州,7,49,10,3,8
129,1.0,2018年10月11日16时,532522,PM2.5,红河州,红河州,20,51,108,98,38
52,0.6,2018年10月11日16时,532621,PM2.5,文山州,文山州,17,89,48,36,6
24,0.4,2018年10月11日16时,532801,―,西双版纳州,西双版纳州,4,57,24,5,58
25,0.6,2018年10月11日16时,532901,―,大理州,大理州,14,77,20,5,5
19,0.8,2018年10月11日16时,533103,―,德宏州,德宏州,15,44,19,13,20
41,0.4,2018年10月11日16时,533300,―,怒江州,怒江州,11,70,41,20,12
24,0.5,2018年10月11日16时,533421,―,迪庆州,迪庆州,4,74,10,,8
31,0.2,2018年10月11日16时,540100,―,拉萨市,拉萨市,7,99,23,6,5
26,0.7,2018年10月11日16时,542100,―,昌都市,昌都市,13,82,22,5,3
32,0.2,2018年10月11日16时,542200,―,山南市,山南市,6,100,8,3,4
34,0.3,2018年10月11日16时,542300,―,日喀则市,日喀则市,5,106,19,3,6
,,2018年10月11日16时,542400,―,那曲地区,那曲地区,,,,,
26,0.3,2018年10月11日16时,542500,―,阿里地区,阿里地区,4,82,14,4,2
28,0.3,2018年10月11日16时,542600,―,林芝市,林芝市,3,87,8,4,4
74,0.9,2018年10月11日16时,610100,PM2.5,西安市,西安市,41,93,81,54,16
51,0.9,2018年10月11日16时,610200,PM10,铜川市,铜川市,27,121,51,27,20
64,0.6,2018年10月11日16时,610300,PM2.5,宝鸡市,宝鸡市,38,97,70,46,11
70,1.0,2018年10月11日16时,610400,"PM10,PM2.5",咸阳市,咸阳市,41,97,90,51,16
80,0.6,2018年10月11日16时,610500,PM10,渭南市,渭南市,23,117,109,47,19
39,0.7,2018年10月11日16时,610600,―,延安市,延安市,20,122,32,10,12
51,0.5,2018年10月11日16时,610700,PM10,汉中市,汉中市,23,90,52,20,5
32,0.6,2018年10月11日16时,610800,―,榆林市,榆林市,26,98,32,14,12
42,0.5,2018年10月11日16时,610900,―,安康市,安康市,16,96,42,14,11
46,0.4,2018年10月11日16时,611000,―,商洛市,商洛市,14,110,46,14,11
61,0.8,2018年10月11日16时,620100,PM10,兰州市,兰州市,49,128,72,34,18
48,0.4,2018年10月11日16时,620200,―,嘉峪关市,嘉峪关市,12,103,48,14,7
37,0.2,2018年10月11日16时,620300,―,金昌市,金昌市,7,118,33,8,10
39,0.6,2018年10月11日16时,620400,―,白银市,白银市,18,124,33,20,14
