aqi,co,day,hour,main_pollutant,name_1,name_2,no2,o3,pm10,pm25,so2
69,1.1,2018年10月12日02时,320482,PM2.5,金坛市,金坛市,75,32,63,50,10
40,0.4,2018年10月12日02时,320500,―,苏州市,苏州市,54,43,40,26,5
40,0.6,2018年10月12日02时,320581,―,常熟市,常熟市,32,74,40,22,18
52,0.4,2018年10月12日02时,320582,PM10,张家港市,张家港市,102,22,54,26,7
35,0.7,2018年10月12日02时,320583,―,昆山市,昆山市,31,88,35,21,10
59,0.6,2018年10月12日02时,320584,PM10,吴江市,吴江市,76,36,67,37,8
42,0.5,2018年10月12日02时,320585,―,太仓市,太仓市,40,87,42,26,10
56,0.4,2018年10月12日02时,320600,PM10,南通市,南通市,56,36,61,37,14
51,0.6,2018年10月12日02时,320684,PM10,海门市,海门市,31,73,52,35,20
46,0.5,2018年10月12日02时,320700,―,连云港市,连云港市,38,54,46,32,14
55,0.5,2018年10月12日02时,320800,PM10,淮安市,淮安市,31,63,60,34,8
57,0.9,2018年10月12日02时,320900,PM10,盐城市,盐城市,75,18,64,35,13
80,0.7,2018年10月12日02时,321000,PM2.5,扬州市,扬州市,58,39,81,59,10
72,0.6,2018年10月12日02时,321100,PM2.5,镇江市,镇江市,38,52,69,52,15
77,0.6,2018年10月12日02时,321183,PM10,句容市,句容市,40,25,104,44,5
82,0.6,2018年10月12日02时,321200,PM2.5,泰州市,泰州市,32,58,73,60,9
82,0.8,2018年10月12日02时,321300,PM2.5,宿迁市,宿迁市,50,53,91,60,15
50,0.7,2018年10月12日02时,330100,―,杭州市,杭州市,44,40,50,26,10
63,0.7,2018年10月12日02时,330183,PM10,富阳市,富阳市,48,36,76,43,8
54,0.7,2018年10月12日02时,330185,PM10,临安市,临安市,28,35,58,26,4
32,0.5,2018年10月12日02时,330200,―,宁波市,宁波市,34,59,32,16,8
34,0.4,2018年10月12日02时,330300,―,温州市,温州市,37,50,34,15,7
39,0.6,2018年10月12日02时,330400,―,嘉兴市,嘉兴市,34,58,39,22,7
34,0.6,2018年10月12日02时,330500,―,湖州市,湖州市,48,39,34,18,12
40,1.1,2018年10月12日02时,330681,―,诸暨市,诸暨市,39,6,40,23,6
47,0.6,2018年10月12日02时,330700,―,金华市,金华市,53,20,47,25,17
48,0.7,2018年10月12日02时,330782,―,义乌市,义乌市,66,6,48,22,10
46,0.6,2018年10月12日02时,330800,―,衢州市,衢州市,32,52,46,23,18
24,0.6,2018年10月12日02时,330900,―,舟山市,舟山市,14,75,15,6,4
33,0.4,2018年10月12日02时,331000,―,台州市,台州市,23,55,33,11,6
32,0.5,2018年10月12日02时,331100,―,丽水市,丽水市,31,27,32,17,8
47,0.7,2018年10月12日02时,331300,―,绍兴市,绍兴市,30,43,47,23,11
69,0.7,2018年10月12日02时,340100,PM10,合肥市,合肥市,85,23,88,39,12
59,0.7,2018年10月12日02时,340200,PM2.5,芜湖市,芜湖市,41,68,66,42,15
55,0.4,2018年10月12日02时,340300,PM10,蚌埠市,蚌埠市,22,105,59,34,13
65,0.5,2018年10月12日02时,340400,PM10,淮南市,淮南市,25,81,79,33,21
60,0.6,2018年10月12日02时,340500,PM10,马鞍山市,马鞍山市,35,62,69,39,17
70,0.4,2018年10月12日02时,340600,PM10,淮北市,淮北市,43,67,90,44,13
59,0.6,2018年10月12日02时,340700,PM10,铜陵市,铜陵市,28,69,67,39,12
74,0.6,2018年10月12日02时,340800,PM2.5,安庆市,安庆市,34,74,66,54,12
31,0.5,2018年10月12日02时,341000,―,黄山市,黄山市,17,34,31,14,8
65,0.6,2018年10月12日02时,341100,PM10,滁州市,滁州市,75,22,79,46,13
71,0.4,2018年10月12日02时,341200,PM10,阜阳市,阜阳市,31,69,92,45,12
75,0.5,2018年10月12日02时,341300,PM10,宿州市,宿州市,35,74,99,52,13
69,0.6,2018年10月12日02时,341500,PM10,六安市,六安市,42,44,88,44,5
88,0.6,2018年10月12日02时,341600,PM10,亳州市,亳州市,59,24,126,56,23
62,0.5,2018年10月12日02时,341700,PM10,池州市,池州市,22,76,74,42,10
59,0.6,2018年10月12日02时,341800,PM2.5,宣城市,宣城市,41,59,65,42,9
38,0.5,2018年10月12日02时,350100,―,福州市,福州市,28,51,38,15,7
29,0.4,2018年10月12日02时,350200,―,厦门市,厦门市,11,90,25,11,3
32,0.4,2018年10月12日02时,350300,―,莆田市,莆田市,11,101,30,12,6
26,0.6,2018年10月12日02时,350400,―,三明市,三明市,14,48,25,18,10
29,0.4,2018年10月12日02时,350500,―,泉州市,泉州市,17,92,29,10,6
35,0.6,2018年10月12日02时,350600,―,漳州市,漳州市,29,34,35,21,4
25,0.6,2018年10月12日02时,350700,―,南平市,南平市,23,16,25,15,10
13,0.7,2018年10月12日02时,350800,―,龙岩市,龙岩市,12,39,12,7,9
23,0.4,2018年10月12日02时,350900,―,宁德市,宁德市,11,49,22,16,7
59,0.6,2018年10月12日02时,360100,PM10,南昌市,南昌市,38,70,67,28,16
52,0.4,2018年10月12日02时,360200,PM10,景德镇市,景德镇市,19,48,54,24,13
54,1.0,2018年10月12日02时,360300,PM10,萍乡市,萍乡市,35,35,58,32,24
57,0.7,2018年10月12日02时,360400,PM10,九江市,九江市,29,73,63,29,17
53,0.6,2018年10月12日02时,360500,PM10,新余市,新余市,28,67,56,28,35
57,0.4,2018年10月12日02时,360600,PM10,鹰潭市,鹰潭市,41,62,64,29,60
44,1.0,2018年10月12日02时,360700,―,赣州市,赣州市,11,99,44,29,21
52,0.4,2018年10月12日02时,360800,PM10,吉安市,吉安市,29,52,54,26,35
44,0.7,2018年10月12日02时,360900,―,宜春市,宜春市,21,52,44,19,13
51,0.5,2018年10月12日02时,361000,PM10,抚州市,抚州市,19,70,51,30,20
55,0.8,2018年10月12日02时,361100,PM10,上饶市,上饶市,21,57,60,27,39
78,0.5,2018年10月12日02时,370100,PM10,济南市,济南市,77,7,106,36,7
62,0.6,2018年10月12日02时,370181,PM10,章丘市,章丘市,62,10,74,32,14
45,0.7,2018年10月12日02时,370200,―,青岛市,青岛市,44,20,45,19,7
98,0.6,2018年10月12日02时,370281,PM10,胶州市,胶州市,70,4,146,48,12
69,0.8,2018年10月12日02时,370282,PM10,即墨市,即墨市,60,21,87,48,16
34,0.6,2018年10月12日02时,370283,―,平度市,平度市,28,14,34,20,5
50,0.4,2018年10月12日02时,370284,―,胶南市,胶南市,40,46,50,22,9
49,0.8,2018年10月12日02时,370285,―,莱西市,莱西市,52,10,39,34,8
92,1.9,2018年10月12日02时,370300,PM10,淄博市,淄博市,64,6,134,55,58
106,0.5,2018年10月12日02时,370400,PM10,枣庄市,枣庄市,57,34,162,67,36
39,0.3,2018年10月12日02时,370500,―,东营市,东营市,63,9,39,18,9
43,0.5,2018年10月12日02时,370600,―,烟台市,烟台市,31,26,43,17,8
36,0.4,2018年10月12日02时,370683,―,莱州市,莱州市,36,20,36,18,8
51,1.0,2018年10月12日02时,370684,PM10,蓬莱市,蓬莱市,30,24,52,29,7
52,1.0,2018年10月12日02时,370685,PM10,招远市,招远市,36,6,53,34,8
73,0.6,2018年10月12日02时,370700,PM10,潍坊市,潍坊市,64,4,96,41,14
69,1.3,2018年10月12日02时,370783,PM10,寿光市,寿光市,57,2,88,38,19
80,1.1,2018年10月12日02时,370800,PM10,济宁市,济宁市,90,5,110,41,32
66,1.6,2018年10月12日02时,370900,PM10,泰安市,泰安市,41,41,81,37,21
23,0.3,2018年10月12日02时,371000,―,威海市,威海市,6,73,16,7,4
44,0.7,2018年10月12日02时,371081,―,文登市,文登市,29,16,44,17,5
30,0.6,2018年10月12日02时,371082,―,荣成市,荣成市,17,56,30,2,8
44,1.0,2018年10月12日02时,371083,―,乳山市,乳山市,40,16,44,20,7
61,0.5,2018年10月12日02时,371100,PM10,日照市,日照市,51,33,71,37,7
79,0.6,2018年10月12日02时,371200,PM10,莱芜市,莱芜市,60,9,107,50,9
90,0.6,2018年10月12日02时,371300,PM10,临沂市,临沂市,64,22,129,56,20
70,0.7,2018年10月12日02时,371400,PM2.5,德州市,德州市,81,9,86,51,14
83,0.9,2018年10月12日02时,371500,PM10,聊城市,聊城市,81,5,115,56,24
61,1.1,2018年10月12日02时,371600,PM10,滨州市,滨州市,77,7,71,39,35
81,0.7,2018年10月12日02时,371700,PM10,菏泽市,菏泽市,43,65,112,56,18
88,0.8,2018年10月12日02时,410100,PM10,郑州市,郑州市,86,30,126,56,42
98,0.8,2018年10月12日02时,410200,PM2.5,开封市,开封市,66,32,132,73,22
99,1.0,2018年10月12日02时,410300,PM2.5,洛阳市,洛阳市,81,5,146,74,15
78,0.7,2018年10月12日02时,410400,PM10,平顶山市,平顶山市,67,33,106,51,23
125,1.4,2018年10月12日02时,410500,PM2.5,安阳市,安阳市,83,4,193,95,15
80,1.1,2018年10月12日02时,410600,PM10,鹤壁市,鹤壁市,58,12,110,52,9
88,0.9,2018年10月12日02时,410700,PM10,新乡市,新乡市,114,8,126,54,14
82,1.0,2018年10月12日02时,410800,PM10,焦作市,焦作市,43,59,113,49,20
94,0.8,2018年10月12日02时,410900,PM2.5,濮阳市,濮阳市,69,29,126,70,20
90,0.8,2018年10月12日02时,411000,PM10,许昌市,许昌市,84,18,129,53,52
76,0.4,2018年10月12日02时,411100,PM10,漯河市,漯河市,44,65,101,48,11
134,0.7,2018年10月12日02时,411200,PM2.5,三门峡市,三门峡市,57,42,128,102,19
70,0.6,2018年10月12日02时,411300,"PM10,PM2.5",南阳市,南阳市,31,77,89,51,8
89,0.6,2018年10月12日02时,411400,PM10,商丘市,商丘市,57,46,127,59,19
64,0.5,2018年10月12日02时,411500,PM10,信阳市,信阳市,44,35,77,30,6
82,0.9,2018年10月12日02时,411600,PM10,周口市,周口市,38,69,113,52,23
62,0.3,2018年10月12日02时,411700,PM10,驻马店市,驻马店市,44,71,73,41,7
58,0.9,2018年10月12日02时,420100,PM10,武汉市,武汉市,45,70,66,39,19
50,0.6,2018年10月12日02时,420200,―,黄石市,黄石市,19,102,50,27,13
45,0.8,2018年10月12日02时,420300,―,十堰市,十堰市,20,50,45,17,19
61,0.8,2018年10月12日02时,420500,PM10,宜昌市,宜昌市,38,41,71,36,10
60,0.7,2018年10月12日02时,420600,PM10,襄阳市,襄阳市,29,76,70,34,14
54,0.7,2018年10月12日02时,420700,PM10,鄂州市,鄂州市,38,76,57,28,11
52,0.6,2018年10月12日02时,420800,PM10,荆门市,荆门市,22,110,54,26,13
55,0.6,2018年10月12日02时,420900,PM10,孝感市,孝感市,20,82,60,30,4
66,1.3,2018年10月12日02时,421000,PM10,荆州市,荆州市,88,10,81,35,20
53,0.4,2018年10月12日02时,421100,PM10,黄冈市,黄冈市,12,97,56,33,8
45,0.6,2018年10月12日02时,421200,―,咸宁市,咸宁市,17,97,45,27,13
57,0.4,2018年10月12日02时,421300,PM10,随州市,随州市,32,52,64,31,7
61,0.8,2018年10月12日02时,422800,PM10,恩施州,恩施州,34,12,72,38,7
60,0.7,2018年10月12日02时,430100,PM10,长沙市,长沙市,93,10,70,35,12
58,0.6,2018年10月12日02时,430200,PM10,株洲市,株洲市,67,14,66,32,13
71,0.8,2018年10月12日02时,430300,PM10,湘潭市,湘潭市,71,18,92,40,8
64,0.8,2018年10月12日02时,430400,PM10,衡阳市,衡阳市,39,62,77,35,28
68,0.8,2018年10月12日02时,430500,PM10,邵阳市,邵阳市,45,24,85,45,15
60,0.6,2018年10月12日02时,430600,PM10,岳阳市,岳阳市,45,40,69,35,16
78,1.0,2018年10月12日02时,430700,"PM10,PM2.5",常德市,常德市,57,9,106,57,14
45,0.7,2018年10月12日02时,430800,―,张家界市,张家界市,25,41,45,19,6
63,1.2,2018年10月12日02时,430900,PM10,益阳市,益阳市,49,38,76,34,17
55,1.0,2018年10月12日02时,431000,PM10,郴州市,郴州市,29,42,60,36,8
72,0.6,2018年10月12日02时,431100,PM2.5,永州市,永州市,33,48,73,52,14
58,0.8,2018年10月12日02时,431200,PM10,怀化市,怀化市,52,36,65,27,14
71,1.2,2018年10月12日02时,431300,PM10,娄底市,娄底市,39,35,91,27,8
32,0.7,2018年10月12日02时,433100,―,湘西州,湘西州,16,24,32,20,2
52,0.8,2018年10月12日02时,440100,PM2.5,广州市,广州市,34,42,46,36,7
67,1.1,2018年10月12日02时,440200,PM2.5,韶关市,韶关市,30,24,62,48,10
49,0.7,2018年10月12日02时,440300,―,深圳市,深圳市,18,44,49,33,6
57,0.9,2018年10月12日02时,440400,PM2.5,珠海市,珠海市,32,44,60,40,6
37,0.6,2018年10月12日02时,440500,―,汕头市,汕头市,17,60,37,11,12
52,0.8,2018年10月12日02时,440600,"PM10,PM2.5",佛山市,佛山市,33,40,54,36,9
49,0.8,2018年10月12日02时,440700,―,江门市,江门市,36,36,49,31,6
49,0.8,2018年10月12日02时,440800,―,湛江市,湛江市,11,61,44,34,17
30,0.7,2018年10月12日02时,440900,―,茂名市,茂名市,9,81,30,21,14
52,0.8,2018年10月12日02时,441200,PM2.5,肇庆市,肇庆市,31,61,48,36,11
49,0.7,2018年10月12日02时,441300,―,惠州市,惠州市,12,52,46,34,8
30,1.0,2018年10月12日02时,441400,―,梅州市,梅州市,34,19,30,20,8
35,0.8,2018年10月12日02时,441500,―,汕尾市,汕尾市,9,53,35,23,7
49,0.7,2018年10月12日02时,441600,―,河源市,河源市,16,53,46,34,8
38,0.8,2018年10月12日02时,441700,―,阳江市,阳江市,20,79,35,26,10
54,0.9,2018年10月12日02时,441800,PM2.5,清远市,清远市,24,54,50,38,14
55,0.9,2018年10月12日02时,441900,PM2.5,东莞市,东莞市,25,46,50,39,8
52,0.7,2018年10月12日02时,442000,PM2.5,中山市,中山市,30,29,44,36,13
22,0.8,2018年10月12日02时,445100,―,潮州市,潮州市,14,36,22,10,9
25,0.8,2018年10月12日02时,445200,―,揭阳市,揭阳市,25,38,22,17,8
48,0.7,2018年10月12日02时,445300,―,云浮市,云浮市,25,62,48,29,12
63,1.0,2018年10月12日02时,450100,PM10,南宁市,南宁市,45,47,75,35,17
67,0.9,2018年10月12日02时,450200,PM2.5,柳州市,柳州市,26,62,77,48,17
58,0.7,2018年10月12日02时,450300,PM10,桂林市,桂林市,17,84,65,39,13
54,0.8,2018年10月12日02时,450400,PM10,梧州市,梧州市,21,38,57,36,16
55,1.1,2018年10月12日02时,450500,PM10,北海市,北海市,14,73,59,33,10
59,1.1,2018年10月12日02时,450600,PM10,防城港市,防城港市,15,91,68,40,9
62,0.9,2018年10月12日02时,450700,PM10,钦州市,钦州市,19,79,74,42,20
66,0.9,2018年10月12日02时,450800,PM10,贵港市,贵港市,27,46,81,47,8
50,1.0,2018年10月12日02时,450900,―,玉林市,玉林市,22,62,50,30,11
57,0.8,2018年10月12日02时,451000,PM10,百色市,百色市,22,8,64,36,8
59,1.0,2018年10月12日02时,451100,PM10,贺州市,贺州市,34,12,68,40,10
60,0.7,2018年10月12日02时,451200,PM10,河池市,河池市,36,7,70,36,6
70,0.9,2018年10月12日02时,451300,PM10,来宾市,来宾市,38,24,89,46,10
63,0.7,2018年10月12日02时,451400,PM10,崇左市,崇左市,26,29,76,38,10
36,0.8,2018年10月12日02时,460100,―,海口市,海口市,6,102,36,24,6
54,0.8,2018年10月12日02时,460200,PM2.5,三亚市,三亚市,6,102,44,38,4
85,1.1,2018年10月12日02时,500000,PM2.5,重庆市,重庆市,65,9,114,63,13
87,0.9,2018年10月12日02时,510100,PM2.5,成都市,成都市,66,9,97,64,8
127,0.8,2018年10月12日02时,510300,PM2.5,自贡市,自贡市,32,20,131,96,11
69,1.2,2018年10月12日02时,510400,PM10,攀枝花市,攀枝花市,37,14,87,49,63
93,0.6,2018年10月12日02时,510500,PM2.5,泸州市,泸州市,48,8,90,69,18
70,0.7,2018年10月12日02时,510600,PM2.5,德阳市,德阳市,40,11,86,51,9
73,0.6,2018年10月12日02时,510700,PM2.5,绵阳市,绵阳市,43,8,70,53,4
58,0.6,2018年10月12日02时,510800,PM2.5,广元市,广元市,32,8,63,41,11
69,0.7,2018年10月12日02时,510900,"PM10,PM2.5",遂宁市,遂宁市,26,7,87,50,8
73,1.2,2018年10月12日02时,511000,PM2.5,内江市,内江市,40,3,79,53,4
95,1.1,2018年10月12日02时,511100,PM2.5,乐山市,乐山市,43,1,113,71,7
65,0.7,2018年10月12日02时,511300,PM2.5,南充市,南充市,38,28,74,47,5
104,1.0,2018年10月12日02时,511400,PM2.5,眉山市,眉山市,56,4,128,78,8
137,1.1,2018年10月12日02时,511500,PM2.5,宜宾市,宜宾市,40,7,130,104,17
65,0.8,2018年10月12日02时,511600,PM2.5,广安市,广安市,46,4,74,47,4
69,0.6,2018年10月12日02时,511700,PM2.5,达州市,达州市,42,37,72,50,8
45,0.5,2018年10月12日02时,511800,―,雅安市,雅安市,23,22,44,31,10
57,0.4,2018年10月12日02时,511900,PM2.5,巴中市,巴中市,28,10,59,40,2
69,0.7,2018年10月12日02时,512000,PM10,资阳市,资阳市,33,10,87,37,5
16,0.2,2018年10月12日02时,513200,―,阿坝州,阿坝州,4,7,16,9,6
32,0.2,2018年10月12日02时,513300,―,甘孜州,甘孜州,12,34,30,22,8
45,0.8,2018年10月12日02时,513400,―,凉山州,凉山州,26,17,45,20,30
54,0.5,2018年10月12日02时,520100,PM10,贵阳市,贵阳市,31,51,58,27,7
69,0.7,2018年10月12日02时,520200,PM2.5,六盘水市,六盘水市,22,75,83,50,16
65,0.7,2018年10月12日02时,520300,PM10,遵义市,遵义市,44,14,80,38,9
48,0.7,2018年10月12日02时,520400,―,安顺市,安顺市,13,81,48,32,37
59,0.6,2018年10月12日02时,522200,PM10,铜仁地区,铜仁地区,30,14,68,10,2
31,0.8,2018年10月12日02时,522300,―,黔西南州,黔西南州,24,37,31,13,1
64,0.9,2018年10月12日02时,522400,PM2.5,毕节市,毕节市,30,38,74,46,16
41,0.6,2018年10月12日02时,522600,―,黔东南州,黔东南州,38,19,41,22,8
45,0.6,2018年10月12日02时,522700,―,黔南州,黔南州,16,43,45,29,58
39,0.8,2018年10月12日02时,530100,―,昆明市,昆明市,34,19,37,27,6
54,0.8,2018年10月12日02时,530300,PM10,曲靖市,曲靖市,14,50,58,28,18
26,0.8,2018年10月12日02时,530400,―,玉溪市,玉溪市,18,33,26,18,8
22,0.5,2018年10月12日02时,530500,―,保山市,保山市,16,28,22,10,7
16,0.6,2018年10月12日02时,530600,―,昭通市,昭通市,14,50,16,6,26
27,0.6,2018年10月12日02时,530700,―,丽江市,丽江市,10,48,27,14,6
14,0.5,2018年10月12日02时,530800,―,普洱市,普洱市,10,26,14,6,4
22,0.8,2018年10月12日02时,530900,―,临沧市,临沧市,21,14,22,14,10
14,0.6,2018年10月12日02时,532300,―,楚雄州,楚雄州,6,42,8,7,6
15,0.5,2018年10月12日02时,532522,―,红河州,红河州,9,48,10,10,10
52,0.6,2018年10月12日02时,532621,PM2.5,文山州,文山州,11,61,44,36,6
20,0.6,2018年10月12日02时,532801,―,西双版纳州,西双版纳州,14,7,20,8,4
18,0.6,2018年10月12日02时,532901,―,大理州,大理州,8,50,,12,4
74,0.6,2018年10月12日02时,533103,PM2.5,德宏州,德宏州,19,16,31,54,10
30,0.5,2018年10月12日02时,533300,―,怒江州,怒江州,12,30,28,21,10
20,0.5,2018年10月12日02时,533421,―,迪庆州,迪庆州,2,63,4,,8
24,0.3,2018年10月12日02时,540100,―,拉萨市,拉萨市,20,65,24,8,4
39,0.8,2018年10月12日02时,542100,―,昌都市,昌都市,27,17,39,12,4
26,0.2,2018年10月12日02时,542200,―,山南市,山南市,6,82,10,5,4
27,0.3,2018年10月12日02时,542300,―,日喀则市,日喀则市,8,84,16,6,6
84,1.0,2018年10月12日02时,542400,PM10,那曲地区,那曲地区,9,17,118,29,3
26,0.4,2018年10月12日02时,542500,―,阿里地区,阿里地区,4,82,7,6,4
23,0.3,2018年10月12日02时,542600,―,林芝市,林芝市,4,71,8,6,3
106,1.2,2018年10月12日02时,610100,PM10,西安市,西安市,86,8,162,72,12
63,1.0,2018年10月12日02时,610200,PM10,铜川市,铜川市,45,47,75,41,15
79,0.7,2018年10月12日02时,610300,PM10,宝鸡市,宝鸡市,57,7,108,49,7
115,1.2,2018年10月12日02时,610400,PM2.5,咸阳市,咸阳市,84,11,169,87,11
107,0.9,2018年10月12日02时,610500,PM10,渭南市,渭南市,86,12,164,69,10
76,1.2,2018年10月12日02时,610600,PM10,延安市,延安市,66,6,102,33,20
57,0.8,2018年10月12日02时,610700,PM10,汉中市,汉中市,28,18,64,36,31
57,0.9,2018年10月12日02时,610800,PM10,榆林市,榆林市,70,11,64,21,14
