aqi,co,day,hour,main_pollutant,name_1,name_2,no2,o3,pm10,pm25,so2
57,0.4,2018年10月11日22时,110000,PM10,北京市,北京市,57,14,64,21,2
64,0.8,2018年10月11日22时,120000,PM10,天津市,天津市,79,2,78,25,7
87,0.9,2018年10月11日22时,130100,PM10,石家庄市,石家庄市,97,15,124,62,16
63,0.8,2018年10月11日22时,130200,PM10,唐山市,唐山市,71,6,75,32,14
63,1.4,2018年10月11日22时,130300,PM10,秦皇岛市,秦皇岛市,67,9,75,35,22
80,0.6,2018年10月11日22时,130400,PM10,邯郸市,邯郸市,72,27,110,45,21
93,0.7,2018年10月11日22时,130500,PM10,邢台市,邢台市,91,10,136,52,21
84,1.0,2018年10月11日22时,130600,PM10,保定市,保定市,75,4,118,39,12
59,0.9,2018年10月11日22时,130800,PM10,承德市,承德市,50,5,67,26,10
102,1.1,2018年10月11日22时,130900,PM10,沧州市,沧州市,100,6,154,72,17
56,0.4,2018年10月11日22时,131000,PM10,廊坊市,廊坊市,55,26,62,30,4
68,0.6,2018年10月11日22时,131100,PM2.5,衡水市,衡水市,59,34,83,49,6
41,0.5,2018年10月11日22时,131200,―,张家口市,张家口市,23,42,41,18,10
90,0.8,2018年10月11日22时,140100,PM10,太原市,太原市,86,7,130,54,18
92,2.3,2018年10月11日22时,140200,PM10,大同市,大同市,50,9,134,53,38
84,1.0,2018年10月11日22时,140300,PM2.5,阳泉市,阳泉市,59,28,114,62,20
73,1.7,2018年10月11日22时,140400,PM10,长治市,长治市,30,88,96,52,11
92,1.5,2018年10月11日22时,140500,PM10,晋城市,晋城市,85,37,133,59,22
86,1.1,2018年10月11日22时,140600,PM10,朔州市,朔州市,62,7,121,46,35
92,0.9,2018年10月11日22时,140700,PM10,晋中市,晋中市,61,38,134,52,16
70,0.6,2018年10月11日22时,140800,PM10,运城市,运城市,31,93,90,37,14
81,0.9,2018年10月11日22时,140900,PM10,忻州市,忻州市,67,4,112,50,51
104,1.7,2018年10月11日22时,141000,PM10,临汾市,临汾市,96,11,158,73,14
69,0.8,2018年10月11日22时,141100,PM10,吕梁市,吕梁市,67,6,87,31,21
97,1.6,2018年10月11日22时,150100,PM10,呼和浩特市,呼和浩特市,75,6,143,64,18
92,1.2,2018年10月11日22时,150200,PM2.5,包头市,包头市,88,4,118,68,28
71,1.0,2018年10月11日22时,150300,PM10,乌海市,乌海市,57,16,91,36,12
99,1.0,2018年10月11日22时,150400,PM10,赤峰市,赤峰市,61,2,147,49,15
139,1.3,2018年10月11日22时,150500,PM10,通辽市,通辽市,69,4,227,82,14
51,0.8,2018年10月11日22时,150600,PM10,鄂尔多斯市,鄂尔多斯市,59,23,52,20,13
26,0.2,2018年10月11日22时,150700,―,呼伦贝尔市,呼伦贝尔市,8,50,26,18,2
58,0.8,2018年10月11日22时,150800,PM10,巴彦淖尔市,巴彦淖尔市,30,60,65,38,15
51,0.8,2018年10月11日22时,150900,PM10,乌兰察布市,乌兰察布市,72,11,52,28,24
87,1.2,2018年10月11日22时,152200,PM2.5,兴安盟,兴安盟,36,14,87,64,6
26,0.2,2018年10月11日22时,152500,―,锡林郭勒盟,锡林郭勒盟,22,32,26,8,7
53,0.6,2018年10月11日22时,152900,PM10,阿拉善盟,阿拉善盟,14,99,56,26,11
72,1.0,2018年10月11日22时,210100,PM2.5,沈阳市,沈阳市,63,6,91,52,30
30,0.6,2018年10月11日22时,210200,―,大连市,大连市,42,34,30,11,6
55,0.6,2018年10月11日22时,210281,PM10,瓦房店市,瓦房店市,56,10,59,22,7
57,0.8,2018年10月11日22时,210300,PM10,鞍山市,鞍山市,38,19,64,28,7
75,0.9,2018年10月11日22时,210400,PM2.5,抚顺市,抚顺市,37,10,89,55,14
51,0.8,2018年10月11日22时,210500,PM10,本溪市,本溪市,38,9,51,29,11
44,0.9,2018年10月11日22时,210600,―,丹东市,丹东市,31,19,44,26,13
50,0.6,2018年10月11日22时,210700,―,锦州市,锦州市,53,12,50,20,15
51,0.6,2018年10月11日22时,210800,PM10,营口市,营口市,62,7,51,26,5
78,2.3,2018年10月11日22时,210900,PM10,阜新市,阜新市,45,10,106,51,21
74,0.8,2018年10月11日22时,211000,PM10,辽阳市,辽阳市,40,14,98,48,14
28,0.5,2018年10月11日22时,211100,―,盘锦市,盘锦市,34,32,28,10,15
67,0.9,2018年10月11日22时,211200,PM10,铁岭市,铁岭市,55,4,83,36,15
83,1.2,2018年10月11日22时,211300,PM10,朝阳市,朝阳市,45,12,115,45,22
54,0.8,2018年10月11日22时,211400,PM10,葫芦岛市,葫芦岛市,47,22,57,33,12
81,1.5,2018年10月11日22时,220100,PM10,长春市,长春市,48,9,111,53,8
30,0.6,2018年10月11日22时,220200,―,吉林市,吉林市,31,11,30,18,8
67,0.9,2018年10月11日22时,220300,PM10,四平市,四平市,46,5,84,44,7
58,1.3,2018年10月11日22时,220400,PM2.5,辽源市,辽源市,39,14,60,41,6
54,0.8,2018年10月11日22时,220500,PM10,通化市,通化市,24,4,58,21,12
50,0.8,2018年10月11日22时,220600,―,白山市,白山市,23,8,50,26,8
41,0.6,2018年10月11日22时,220700,―,松原市,松原市,29,4,41,20,2
72,0.6,2018年10月11日22时,220800,PM10,白城市,白城市,42,22,94,42,12
18,0.4,2018年10月11日22时,222400,―,延边州,延边州,11,28,18,11,4
47,0.5,2018年10月11日22时,230100,―,哈尔滨市,哈尔滨市,47,19,47,25,9
60,0.4,2018年10月11日22时,230200,PM10,齐齐哈尔市,齐齐哈尔市,29,34,70,21,55
28,0.5,2018年10月11日22时,230300,―,鸡西市,鸡西市,20,15,28,19,5
57,0.7,2018年10月11日22时,230400,PM10,鹤岗市,鹤岗市,14,42,63,28,10
57,4.2,2018年10月11日22时,230500,PM10,双鸭山市,双鸭山市,41,5,64,31,11
52,0.6,2018年10月11日22时,230600,PM10,大庆市,大庆市,27,23,53,23,7
42,0.2,2018年10月11日22时,230700,―,伊春市,伊春市,32,11,42,14,5
91,1.4,2018年10月11日22时,230800,PM10,佳木斯市,佳木斯市,40,6,132,56,10
57,0.5,2018年10月11日22时,230900,PM10,七台河市,七台河市,27,15,63,24,6
30,0.4,2018年10月11日22时,231000,―,牡丹江市,牡丹江市,21,14,30,19,2
71,0.6,2018年10月11日22时,231100,PM10,黑河市,黑河市,34,7,92,30,33
47,0.4,2018年10月11日22时,231200,―,绥化市,绥化市,30,18,47,25,4
59,0.6,2018年10月11日22时,232700,PM10,大兴安岭地区,大兴安岭地区,28,8,68,37,16
38,0.4,2018年10月11日22时,310000,―,上海市,上海市,31,86,38,17,7
66,0.5,2018年10月11日22时,320100,PM10,南京市,南京市,72,39,82,33,9
60,0.8,2018年10月11日22时,320200,PM10,无锡市,无锡市,51,48,70,36,14
53,0.6,2018年10月11日22时,320281,PM10,江阴市,江阴市,35,82,56,35,13
54,1.1,2018年10月11日22时,320282,PM10,宜兴市,宜兴市,51,59,58,34,19
101,0.9,2018年10月11日22时,320300,PM10,徐州市,徐州市,108,8,151,61,18
55,0.6,2018年10月11日22时,320400,"PM10,PM2.5",常州市,常州市,54,60,60,39,16
62,0.8,2018年10月11日22时,320481,PM10,溧阳市,溧阳市,46,77,74,42,10
72,0.7,2018年10月11日22时,320482,PM2.5,金坛市,金坛市,50,68,68,52,16
44,0.4,2018年10月11日22时,320500,―,苏州市,苏州市,48,59,44,22,6
47,0.6,2018年10月11日22时,320581,―,常熟市,常熟市,42,71,47,26,18
53,0.3,2018年10月11日22时,320582,PM10,张家港市,张家港市,42,84,56,19,5
29,0.6,2018年10月11日22时,320583,―,昆山市,昆山市,41,76,29,18,10
60,0.6,2018年10月11日22时,320584,PM10,吴江市,吴江市,60,54,69,28,8
52,0.4,2018年10月11日22时,320585,PM10,太仓市,太仓市,78,48,54,24,9
58,0.4,2018年10月11日22时,320600,PM2.5,南通市,南通市,53,52,63,41,14
56,0.6,2018年10月11日22时,320684,PM10,海门市,海门市,16,104,62,35,20
48,0.6,2018年10月11日22时,320700,―,连云港市,连云港市,43,49,48,25,11
71,0.6,2018年10月11日22时,320800,PM10,淮安市,淮安市,31,72,92,45,9
54,0.8,2018年10月11日22时,320900,PM10,盐城市,盐城市,51,62,58,28,9
65,0.7,2018年10月11日22时,321000,PM10,扬州市,扬州市,72,49,79,45,9
62,0.6,2018年10月11日22时,321100,PM2.5,镇江市,镇江市,40,74,53,44,6
71,0.6,2018年10月11日22时,321183,PM10,句容市,句容市,48,36,92,42,5
56,0.6,2018年10月11日22时,321200,PM10,泰州市,泰州市,28,83,62,36,10
70,0.8,2018年10月11日22时,321300,PM2.5,宿迁市,宿迁市,54,58,80,51,12
57,0.8,2018年10月11日22时,330100,PM10,杭州市,杭州市,69,26,63,27,10
54,0.7,2018年10月11日22时,330183,PM10,富阳市,富阳市,41,57,57,30,8
79,0.8,2018年10月11日22时,330185,PM10,临安市,临安市,54,38,108,44,4
25,0.5,2018年10月11日22时,330200,―,宁波市,宁波市,23,80,19,7,5
29,0.4,2018年10月11日22时,330300,―,温州市,温州市,26,73,29,11,7
40,0.6,2018年10月11日22时,330400,―,嘉兴市,嘉兴市,42,50,40,23,6
47,0.6,2018年10月11日22时,330500,―,湖州市,湖州市,41,62,47,18,13
50,1.2,2018年10月11日22时,330681,―,诸暨市,诸暨市,48,22,50,26,6
49,0.6,2018年10月11日22时,330700,―,金华市,金华市,53,43,49,12,12
42,0.8,2018年10月11日22时,330782,―,义乌市,义乌市,74,27,38,29,10
45,0.6,2018年10月11日22时,330800,―,衢州市,衢州市,52,45,45,20,11
27,0.5,2018年10月11日22时,330900,―,舟山市,舟山市,12,84,15,5,4
28,0.4,2018年10月11日22时,331000,―,台州市,台州市,19,75,28,7,5
33,0.5,2018年10月11日22时,331100,―,丽水市,丽水市,20,76,33,13,6
50,0.7,2018年10月11日22时,331300,―,绍兴市,绍兴市,35,52,50,21,9
80,0.7,2018年10月11日22时,340100,PM10,合肥市,合肥市,109,29,109,44,11
67,0.7,2018年10月11日22时,340200,PM10,芜湖市,芜湖市,54,71,84,47,13
73,0.4,2018年10月11日22时,340300,PM10,蚌埠市,蚌埠市,51,74,95,44,23
78,0.9,2018年10月11日22时,340400,PM10,淮南市,淮南市,42,67,106,48,33
58,0.6,2018年10月11日22时,340500,PM10,马鞍山市,马鞍山市,41,76,66,31,14
81,0.6,2018年10月11日22时,340600,PM10,淮北市,淮北市,66,50,112,56,13
57,0.5,2018年10月11日22时,340700,PM10,铜陵市,铜陵市,32,85,63,38,9
