aqi,co,day,hour,main_pollutant,name_1,name_2,no2,o3,pm10,pm25,so2
37,0.4,2018年10月11日19时,210281,―,瓦房店市,瓦房店市,32,40,37,16,4
58,1.4,2018年10月11日19时,210300,PM10,鞍山市,鞍山市,57,16,65,30,9
53,0.7,2018年10月11日19时,210400,PM10,抚顺市,抚顺市,58,13,56,28,14
58,0.8,2018年10月11日19时,210500,PM10,本溪市,本溪市,45,11,65,26,10
38,1.0,2018年10月11日19时,210600,―,丹东市,丹东市,42,21,38,21,13
44,0.6,2018年10月11日19时,210700,―,锦州市,锦州市,37,39,44,13,50
52,0.5,2018年10月11日19时,210800,PM10,营口市,营口市,60,16,54,23,4
61,0.7,2018年10月11日19时,210900,PM10,阜新市,阜新市,46,24,72,34,12
61,0.7,2018年10月11日19时,211000,PM10,辽阳市,辽阳市,52,13,72,32,14
52,0.9,2018年10月11日19时,211100,PM10,盘锦市,盘锦市,52,22,54,25,13
53,0.8,2018年10月11日19时,211200,PM10,铁岭市,铁岭市,48,16,55,33,8
72,1.5,2018年10月11日19时,211300,PM10,朝阳市,朝阳市,62,20,93,44,17
17,0.6,2018年10月11日19时,211400,―,葫芦岛市,葫芦岛市,24,54,17,10,9
64,1.3,2018年10月11日19时,220100,PM10,长春市,长春市,54,9,77,22,6
49,0.8,2018年10月11日19时,220200,―,吉林市,吉林市,39,12,49,23,9
34,0.7,2018年10月11日19时,220300,―,四平市,四平市,54,16,34,13,3
24,0.9,2018年10月11日19时,220400,―,辽源市,辽源市,44,24,24,15,6
25,0.8,2018年10月11日19时,220500,―,通化市,通化市,32,8,25,7,6
37,0.9,2018年10月11日19时,220600,―,白山市,白山市,26,16,37,16,10
22,0.6,2018年10月11日19时,220700,―,松原市,松原市,24,24,22,6,3
61,0.7,2018年10月11日19时,220800,PM10,白城市,白城市,62,13,72,23,12
17,0.4,2018年10月11日19时,222400,―,延边州,延边州,15,27,17,11,4
38,0.6,2018年10月11日19时,230100,―,哈尔滨市,哈尔滨市,50,24,38,21,8
64,0.8,2018年10月11日19时,230200,PM10,齐齐哈尔市,齐齐哈尔市,43,24,78,19,21
55,0.7,2018年10月11日19时,230300,PM10,鸡西市,鸡西市,27,13,59,16,5
52,0.9,2018年10月11日19时,230400,PM10,鹤岗市,鹤岗市,30,31,53,19,11
71,1.0,2018年10月11日19时,230500,PM10,双鸭山市,双鸭山市,49,8,92,27,5
42,0.8,2018年10月11日19时,230600,―,大庆市,大庆市,40,17,42,14,7
54,0.2,2018年10月11日19时,230700,PM10,伊春市,伊春市,36,22,58,18,4
51,1.1,2018年10月11日19时,230800,PM10,佳木斯市,佳木斯市,48,13,52,18,10
72,0.5,2018年10月11日19时,230900,PM10,七台河市,七台河市,42,16,94,31,6
43,0.5,2018年10月11日19时,231000,―,牡丹江市,牡丹江市,26,13,43,26,2
42,0.9,2018年10月11日19时,231100,―,黑河市,黑河市,48,8,42,15,20
42,0.4,2018年10月11日19时,231200,―,绥化市,绥化市,21,32,42,14,2
37,0.6,2018年10月11日19时,232700,―,大兴安岭地区,大兴安岭地区,27,26,37,17,19
47,0.4,2018年10月11日19时,310000,―,上海市,上海市,27,90,47,15,6
61,0.5,2018年10月11日19时,320100,PM10,南京市,南京市,54,69,71,29,7
60,0.9,2018年10月11日19时,320200,PM10,无锡市,无锡市,49,61,69,32,12
57,0.7,2018年10月11日19时,320281,PM10,江阴市,江阴市,40,87,64,36,19
40,1.0,2018年10月11日19时,320282,―,宜兴市,宜兴市,34,96,36,28,16
67,0.6,2018年10月11日19时,320300,PM10,徐州市,徐州市,64,62,83,33,23
54,0.5,2018年10月11日19时,320400,PM10,常州市,常州市,49,88,58,37,12
59,0.8,2018年10月11日19时,320481,PM10,溧阳市,溧阳市,42,102,68,32,8
59,0.6,2018年10月11日19时,320482,PM2.5,金坛市,金坛市,27,125,64,42,12
55,0.4,2018年10月11日19时,320500,PM10,苏州市,苏州市,50,67,60,25,6
48,0.6,2018年10月11日19时,320581,―,常熟市,常熟市,38,92,48,25,14
62,0.4,2018年10月11日19时,320582,PM10,张家港市,张家港市,41,87,74,23,6
40,0.6,2018年10月11日19时,320583,―,昆山市,昆山市,39,83,40,20,10
57,0.7,2018年10月11日19时,320584,PM10,吴江市,吴江市,47,82,64,32,8
48,0.5,2018年10月11日19时,320585,―,太仓市,太仓市,64,67,48,24,9
44,0.4,2018年10月11日19时,320600,―,南通市,南通市,30,82,44,26,14
46,0.6,2018年10月11日19时,320684,―,海门市,海门市,22,100,46,22,20
46,0.6,2018年10月11日19时,320700,―,连云港市,连云港市,42,57,46,22,12
70,0.6,2018年10月11日19时,320800,PM10,淮安市,淮安市,39,86,90,41,10
53,0.8,2018年10月11日19时,320900,PM10,盐城市,盐城市,38,92,55,23,7
58,0.7,2018年10月11日19时,321000,PM10,扬州市,扬州市,58,75,65,36,10
52,0.5,2018年10月11日19时,321100,PM2.5,镇江市,镇江市,40,92,50,36,7
73,0.6,2018年10月11日19时,321183,PM10,句容市,句容市,60,44,96,42,6
53,0.6,2018年10月11日19时,321200,PM10,泰州市,泰州市,29,105,55,28,9
64,0.9,2018年10月11日19时,321300,PM2.5,宿迁市,宿迁市,68,49,61,46,12
53,0.8,2018年10月11日19时,330100,PM10,杭州市,杭州市,48,76,56,26,10
53,0.6,2018年10月11日19时,330183,PM10,富阳市,富阳市,27,102,56,29,10
60,0.7,2018年10月11日19时,330185,PM10,临安市,临安市,58,64,70,30,8
24,0.5,2018年10月11日19时,330200,―,宁波市,宁波市,29,74,22,8,6
38,0.8,2018年10月11日19时,330300,―,温州市,温州市,67,33,38,21,8
54,0.7,2018年10月11日19时,330400,PM10,嘉兴市,嘉兴市,43,59,57,23,4
45,0.7,2018年10月11日19时,330500,―,湖州市,湖州市,38,93,45,19,11
42,1.1,2018年10月11日19时,330681,―,诸暨市,诸暨市,36,81,42,24,8
37,0.5,2018年10月11日19时,330700,―,金华市,金华市,34,82,37,9,18
35,0.7,2018年10月11日19时,330782,―,义乌市,义乌市,66,56,35,18,8
46,0.6,2018年10月11日19时,330800,―,衢州市,衢州市,47,80,46,16,6
26,0.5,2018年10月11日19时,330900,―,舟山市,舟山市,13,83,24,7,5
29,0.4,2018年10月11日19时,331000,―,台州市,台州市,20,91,27,6,6
41,0.5,2018年10月11日19时,331100,―,丽水市,丽水市,23,95,41,14,7
49,0.8,2018年10月11日19时,331300,―,绍兴市,绍兴市,35,70,49,18,9
70,0.7,2018年10月11日19时,340100,PM10,合肥市,合肥市,73,70,89,31,10
65,0.9,2018年10月11日19时,340200,PM2.5,芜湖市,芜湖市,62,86,76,47,14
67,0.6,2018年10月11日19时,340300,PM10,蚌埠市,蚌埠市,61,79,83,34,12
76,0.6,2018年10月11日19时,340400,PM10,淮南市,淮南市,47,81,102,39,15
60,0.6,2018年10月11日19时,340500,PM10,马鞍山市,马鞍山市,46,88,70,32,14
72,0.7,2018年10月11日19时,340600,PM10,淮北市,淮北市,73,64,94,44,13
54,0.5,2018年10月11日19时,340700,PM10,铜陵市,铜陵市,22,104,57,29,11
65,0.6,2018年10月11日19时,340800,PM2.5,安庆市,安庆市,23,115,58,47,16
37,0.6,2018年10月11日19时,341000,―,黄山市,黄山市,17,78,37,15,10
59,0.5,2018年10月11日19时,341100,PM10,滁州市,滁州市,59,70,67,31,13
66,0.6,2018年10月11日19时,341200,PM10,阜阳市,阜阳市,43,85,81,32,10
60,0.8,2018年10月11日19时,341300,PM10,宿州市,宿州市,83,54,70,31,11
60,0.5,2018年10月11日19时,341500,PM10,六安市,六安市,28,90,70,27,6
62,0.5,2018年10月11日19时,341600,PM10,亳州市,亳州市,42,85,74,27,12
60,0.6,2018年10月11日19时,341700,PM10,池州市,池州市,38,86,70,32,21
64,0.5,2018年10月11日19时,341800,"PM10,PM2.5",宣城市,宣城市,41,98,77,46,8
25,0.5,2018年10月11日19时,350100,―,福州市,福州市,19,69,25,10,7
25,0.6,2018年10月11日19时,350200,―,厦门市,厦门市,29,67,25,13,6
25,0.6,2018年10月11日19时,350300,―,莆田市,莆田市,17,79,22,10,6
19,0.7,2018年10月11日19时,350400,―,三明市,三明市,14,58,19,13,7
24,0.6,2018年10月11日19时,350500,―,泉州市,泉州市,21,76,19,9,6
22,0.6,2018年10月11日19时,350600,―,漳州市,漳州市,18,60,22,14,4
30,0.7,2018年10月11日19时,350700,―,南平市,南平市,16,51,30,16,5
19,0.8,2018年10月11日19时,350800,―,龙岩市,龙岩市,14,58,12,8,4
36,1.0,2018年10月11日19时,350900,―,宁德市,宁德市,23,40,36,23,6
48,0.5,2018年10月11日19时,360100,―,南昌市,南昌市,40,95,48,14,9
46,0.8,2018年10月11日19时,360200,―,景德镇市,景德镇市,30,55,46,16,20
46,1.9,2018年10月11日19时,360300,―,萍乡市,萍乡市,37,88,46,15,15
66,0.6,2018年10月11日19时,360400,PM10,九江市,九江市,29,107,81,24,15
51,0.7,2018年10月11日19时,360500,PM10,新余市,新余市,37,92,52,15,18
61,0.3,2018年10月11日19时,360600,PM10,鹰潭市,鹰潭市,32,89,71,17,26
54,1.2,2018年10月11日19时,360700,PM2.5,赣州市,赣州市,27,98,56,38,8
55,0.4,2018年10月11日19时,360800,PM10,吉安市,吉安市,22,116,60,20,21
35,0.6,2018年10月11日19时,360900,―,宜春市,宜春市,20,93,35,15,15
46,0.6,2018年10月11日19时,361000,―,抚州市,抚州市,15,106,46,24,7
41,0.7,2018年10月11日19时,361100,―,上饶市,上饶市,16,105,41,17,19
61,0.6,2018年10月11日19时,370100,PM10,济南市,济南市,79,27,72,27,7
56,1.0,2018年10月11日19时,370181,PM10,章丘市,章丘市,74,8,62,30,18
52,0.7,2018年10月11日19时,370200,PM10,青岛市,青岛市,69,32,53,18,5
56,0.6,2018年10月11日19时,370281,PM10,胶州市,胶州市,64,48,62,29,9
48,0.4,2018年10月11日19时,370282,―,即墨市,即墨市,61,38,48,14,4
42,0.5,2018年10月11日19时,370283,―,平度市,平度市,24,76,42,20,6
57,0.5,2018年10月11日19时,370284,PM10,胶南市,胶南市,48,76,64,18,10
42,0.9,2018年10月11日19时,370285,―,莱西市,莱西市,32,58,42,17,10
58,0.6,2018年10月11日19时,370300,PM10,淄博市,淄博市,54,46,65,28,8
70,0.5,2018年10月11日19时,370400,PM10,枣庄市,枣庄市,63,49,89,26,14
46,0.4,2018年10月11日19时,370500,―,东营市,东营市,42,48,46,8,6
31,0.4,2018年10月11日19时,370600,―,烟台市,烟台市,32,52,31,8,6
27,0.8,2018年10月11日19时,370683,―,莱州市,莱州市,26,64,27,9,14
30,0.8,2018年10月11日19时,370684,―,蓬莱市,蓬莱市,16,74,30,14,7
44,1.0,2018年10月11日19时,370685,―,招远市,招远市,44,44,44,20,13
55,0.4,2018年10月11日19时,370700,PM10,潍坊市,潍坊市,46,49,60,22,10
51,0.6,2018年10月11日19时,370783,PM10,寿光市,寿光市,49,38,52,20,14
56,0.6,2018年10月11日19时,370800,PM10,济宁市,济宁市,53,51,61,27,8
58,0.6,2018年10月11日19时,370900,PM10,泰安市,泰安市,51,46,66,24,10
24,0.3,2018年10月11日19时,371000,―,威海市,威海市,11,76,15,5,4
28,0.7,2018年10月11日19时,371081,―,文登市,文登市,31,63,28,10,9
30,0.6,2018年10月11日19时,371082,―,荣成市,荣成市,24,68,30,18,6
48,0.8,2018年10月11日19时,371083,―,乳山市,乳山市,42,48,48,14,8
40,0.5,2018年10月11日19时,371100,―,日照市,日照市,47,57,40,13,5
61,0.5,2018年10月11日19时,371200,PM10,莱芜市,莱芜市,47,58,71,26,8
60,0.6,2018年10月11日19时,371300,PM10,临沂市,临沂市,53,59,70,30,12
66,0.5,2018年10月11日19时,371400,PM10,德州市,德州市,66,52,82,34,7
67,0.9,2018年10月11日19时,371500,PM10,聊城市,聊城市,88,19,84,31,11
38,0.7,2018年10月11日19时,371600,―,滨州市,滨州市,42,59,38,19,8
86,0.9,2018年10月11日19时,371700,PM10,菏泽市,菏泽市,57,73,122,40,14
75,0.8,2018年10月11日19时,410100,PM10,郑州市,郑州市,85,53,99,47,13
84,0.7,2018年10月11日19时,410200,PM10,开封市,开封市,53,81,117,53,14
105,1.2,2018年10月11日19时,410300,PM2.5,洛阳市,洛阳市,97,37,145,79,22
75,0.8,2018年10月11日19时,410400,PM10,平顶山市,平顶山市,84,51,99,44,16
85,0.9,2018年10月11日19时,410500,PM2.5,安阳市,安阳市,48,78,108,63,16
82,0.8,2018年10月11日19时,410600,PM10,鹤壁市,鹤壁市,70,65,113,41,14
69,0.7,2018年10月11日19时,410700,PM10,新乡市,新乡市,56,94,88,39,6
85,0.6,2018年10月11日19时,410800,PM10,焦作市,焦作市,59,69,119,46,9
79,1.0,2018年10月11日19时,410900,PM10,濮阳市,濮阳市,84,44,108,52,19
69,0.8,2018年10月11日19时,411000,PM10,许昌市,许昌市,59,71,88,26,7
69,0.5,2018年10月11日19时,411100,PM10,漯河市,漯河市,56,84,88,28,10
94,0.8,2018年10月11日19时,411200,PM2.5,三门峡市,三门峡市,44,99,105,70,15
62,1.0,2018年10月11日19时,411300,PM10,南阳市,南阳市,81,64,73,24,9
89,0.6,2018年10月11日19时,411400,PM10,商丘市,商丘市,67,57,127,40,7
54,0.4,2018年10月11日19时,411500,PM10,信阳市,信阳市,31,112,57,26,8
81,0.7,2018年10月11日19时,411600,PM10,周口市,周口市,53,84,112,33,12
60,0.7,2018年10月11日19时,411700,PM10,驻马店市,驻马店市,44,98,69,28,10
49,0.8,2018年10月11日19时,420100,―,武汉市,武汉市,71,72,49,24,12
39,0.7,2018年10月11日19时,420200,―,黄石市,黄石市,24,123,38,24,12
45,0.8,2018年10月11日19时,420300,―,十堰市,十堰市,45,83,45,21,13
57,0.7,2018年10月11日19时,420500,PM10,宜昌市,宜昌市,48,95,63,23,13
65,0.9,2018年10月11日19时,420600,PM10,襄阳市,襄阳市,66,78,79,34,12
44,0.6,2018年10月11日19时,420700,―,鄂州市,鄂州市,41,100,44,19,8
67,0.9,2018年10月11日19时,420800,PM10,荆门市,荆门市,53,96,84,25,43
46,1.2,2018年10月11日19时,420900,―,孝感市,孝感市,40,91,46,24,6
52,1.1,2018年10月11日19时,421000,PM10,荆州市,荆州市,47,87,54,19,17
48,0.6,2018年10月11日19时,421100,―,黄冈市,黄冈市,30,99,48,20,7
57,0.6,2018年10月11日19时,421200,PM10,咸宁市,咸宁市,24,124,63,19,10
33,0.6,2018年10月11日19时,421300,―,随州市,随州市,52,81,33,18,8
50,1.0,2018年10月11日19时,422800,―,恩施州,恩施州,33,48,50,24,5
55,0.5,2018年10月11日19时,430100,PM10,长沙市,长沙市,36,124,59,18,10
50,0.6,2018年10月11日19时,430200,―,株洲市,株洲市,48,95,50,23,10
51,0.6,2018年10月11日19时,430300,PM10,湘潭市,湘潭市,61,89,51,18,11
51,0.8,2018年10月11日19时,430400,PM10,衡阳市,衡阳市,32,105,52,24,27
58,0.7,2018年10月11日19时,430500,PM10,邵阳市,邵阳市,32,90,65,34,16
53,0.6,2018年10月11日19时,430600,PM10,岳阳市,岳阳市,29,105,56,21,8
60,0.9,2018年10月11日19时,430700,PM2.5,常德市,常德市,42,138,63,43,11
39,0.7,2018年10月11日19时,430800,―,张家界市,张家界市,20,97,39,15,8
54,1.3,2018年10月11日19时,430900,PM10,益阳市,益阳市,40,100,58,22,8
54,1.0,2018年10月11日19时,431000,PM10,郴州市,郴州市,41,58,58,33,10
64,0.6,2018年10月11日19时,431100,PM2.5,永州市,永州市,34,108,73,46,8
53,0.7,2018年10月11日19时,431200,PM10,怀化市,怀化市,38,96,55,16,7
56,1.2,2018年10月11日19时,431300,PM10,娄底市,娄底市,27,136,62,22,6
36,0.8,2018年10月11日19时,433100,―,湘西州,湘西州,36,67,36,15,6
49,0.8,2018年10月11日19时,440100,―,广州市,广州市,27,66,47,34,7
52,1.0,2018年10月11日19时,440200,PM2.5,韶关市,韶关市,20,63,52,36,12
45,0.7,2018年10月11日19时,440300,―,深圳市,深圳市,29,64,45,27,6
36,0.9,2018年10月11日19时,440400,―,珠海市,珠海市,36,90,36,24,6
35,0.9,2018年10月11日19时,440500,―,汕头市,汕头市,26,80,35,18,10
52,0.8,2018年10月11日19时,440600,PM10,佛山市,佛山市,26,72,54,28,6
49,0.9,2018年10月11日19时,440700,―,江门市,江门市,35,66,49,26,6
45,0.9,2018年10月11日19时,440800,―,湛江市,湛江市,14,65,38,31,17
63,1.1,2018年10月11日19时,440900,PM2.5,茂名市,茂名市,22,44,70,45,21
49,0.8,2018年10月11日19时,441200,―,肇庆市,肇庆市,32,89,49,31,11
41,0.8,2018年10月11日19时,441300,―,惠州市,惠州市,18,65,41,28,6
26,1.0,2018年10月11日19时,441400,―,梅州市,梅州市,28,38,26,16,6
29,0.9,2018年10月11日19时,441500,―,汕尾市,汕尾市,11,66,29,18,8
69,0.9,2018年10月11日19时,441600,PM2.5,河源市,河源市,18,51,56,50,6
37,1.2,2018年10月11日19时,441700,―,阳江市,阳江市,24,80,37,24,10
40,1.0,2018年10月11日19时,441800,―,清远市,清远市,28,76,38,28,10
41,0.9,2018年10月11日19时,441900,―,东莞市,东莞市,29,63,41,28,7
43,0.7,2018年10月11日19时,442000,―,中山市,中山市,34,56,43,23,6
24,1.2,2018年10月11日19时,445100,―,潮州市,潮州市,18,43,24,13,9
30,1.2,2018年10月11日19时,445200,―,揭阳市,揭阳市,25,41,30,20,7
39,0.9,2018年10月11日19时,445300,―,云浮市,云浮市,34,50,39,16,10
59,1.0,2018年10月11日19时,450100,PM10,南宁市,南宁市,36,81,67,40,10
63,0.9,2018年10月11日19时,450200,PM10,柳州市,柳州市,22,88,75,42,11
55,0.7,2018年10月11日19时,450300,PM10,桂林市,桂林市,23,96,60,34,10
53,1.4,2018年10月11日19时,450400,PM10,梧州市,梧州市,28,54,55,24,12
53,1.2,2018年10月11日19时,450500,PM10,北海市,北海市,17,86,56,32,12
62,1.2,2018年10月11日19时,450600,PM2.5,防城港市,防城港市,25,98,69,44,7
54,1.0,2018年10月11日19时,450700,PM10,钦州市,钦州市,19,97,57,37,9
58,0.8,2018年10月11日19时,450800,PM10,贵港市,贵港市,19,84,66,37,7
38,1.0,2018年10月11日19时,450900,―,玉林市,玉林市,18,86,38,25,9
57,1.0,2018年10月11日19时,451000,PM10,百色市,百色市,22,50,64,37,6
56,1.0,2018年10月11日19时,451100,PM10,贺州市,贺州市,30,58,62,35,13
55,0.8,2018年10月11日19时,451200,PM10,河池市,河池市,20,68,59,32,8
57,0.8,2018年10月11日19时,451300,PM10,来宾市,来宾市,17,96,64,30,10
57,0.6,2018年10月11日19时,451400,PM10,崇左市,崇左市,17,76,64,28,6
37,0.9,2018年10月11日19时,460100,―,海口市,海口市,10,108,37,24,4
64,0.8,2018年10月11日19时,460200,PM2.5,三亚市,三亚市,13,110,60,46,3
73,1.0,2018年10月11日19时,500000,PM10,重庆市,重庆市,88,23,95,49,9
69,0.7,2018年10月11日19时,510100,PM2.5,成都市,成都市,53,46,82,50,8
80,0.8,2018年10月11日19时,510300,PM2.5,自贡市,自贡市,49,27,94,59,6
61,1.1,2018年10月11日19时,510400,PM10,攀枝花市,攀枝花市,46,41,71,43,62
64,0.6,2018年10月11日19时,510500,PM10,泸州市,泸州市,51,27,78,45,18
54,0.6,2018年10月11日19时,510600,PM10,德阳市,德阳市,27,78,58,26,7
65,0.6,2018年10月11日19时,510700,PM2.5,绵阳市,绵阳市,27,48,68,47,4
55,0.7,2018年10月11日19时,510800,PM10,广元市,广元市,43,32,59,37,16
61,0.6,2018年10月11日19时,510900,PM10,遂宁市,遂宁市,35,31,72,35,9
99,1.0,2018年10月11日19时,511000,PM2.5,内江市,内江市,46,38,113,74,5
83,0.9,2018年10月11日19时,511100,PM2.5,乐山市,乐山市,59,23,102,61,13
65,0.7,2018年10月11日19时,511300,PM2.5,南充市,南充市,50,36,74,47,5
81,1.0,2018年10月11日19时,511400,PM10,眉山市,眉山市,95,7,112,55,11
113,1.0,2018年10月11日19时,511500,PM2.5,宜宾市,宜宾市,56,23,112,85,16
64,0.8,2018年10月11日19时,511600,"PM10,PM2.5",广安市,广安市,60,28,78,46,7
69,1.0,2018年10月11日19时,511700,PM10,达州市,达州市,78,61,87,40,9
56,0.6,2018年10月11日19时,511800,PM10,雅安市,雅安市,38,39,61,37,7
95,0.7,2018年10月11日19时,511900,PM2.5,巴中市,巴中市,59,8,118,71,4
68,0.8,2018年10月11日19时,512000,PM10,资阳市,资阳市,41,51,86,38,7
19,0.5,2018年10月11日19时,513200,―,阿坝州,阿坝州,10,46,18,13,8
27,0.3,2018年10月11日19时,513300,―,甘孜州,甘孜州,19,67,27,18,9
70,1.2,2018年10月11日19时,513400,PM2.5,凉山州,凉山州,33,21,64,51,34
54,0.5,2018年10月11日19时,520100,PM10,贵阳市,贵阳市,29,88,58,28,6
65,0.7,2018年10月11日19时,520200,"PM10,PM2.5",六盘水市,六盘水市,30,69,79,47,18
48,0.5,2018年10月11日19时,520300,―,遵义市,遵义市,36,70,48,25,8
57,0.6,2018年10月11日19时,520400,PM10,安顺市,安顺市,29,96,64,35,17
51,0.8,2018年10月11日19时,522200,PM10,铜仁地区,铜仁地区,62,60,51,10,2
57,0.8,2018年10月11日19时,522300,PM10,黔西南州,黔西南州,12,88,63,18,2
67,1.2,2018年10月11日19时,522400,PM2.5,毕节市,毕节市,52,37,70,48,14
33,0.6,2018年10月11日19时,522600,―,黔东南州,黔东南州,36,82,33,17,14
41,0.5,2018年10月11日19时,522700,―,黔南州,黔南州,9,106,41,26,12
45,0.9,2018年10月11日19时,530100,―,昆明市,昆明市,42,32,45,21,8
57,1.0,2018年10月11日19时,530300,PM10,曲靖市,曲靖市,32,38,63,30,22
40,1.0,2018年10月11日19时,530400,―,玉溪市,玉溪市,26,36,40,18,11
20,0.6,2018年10月11日19时,530500,―,保山市,保山市,11,51,18,14,7
51,0.6,2018年10月11日19时,530600,PM10,昭通市,昭通市,26,46,52,13,10
41,0.8,2018年10月11日19时,530700,―,丽江市,丽江市,16,62,41,14,7
18,0.6,2018年10月11日19时,530800,―,普洱市,普洱市,18,37,11,12,4
19,0.9,2018年10月11日19时,530900,―,临沧市,临沧市,28,28,18,13,10
13,0.8,2018年10月11日19时,532300,―,楚雄州,楚雄州,10,40,10,6,8
94,0.7,2018年10月11日19时,532522,PM2.5,红河州,红河州,19,44,84,70,14
65,0.8,2018年10月11日19时,532621,PM2.5,文山州,文山州,31,70,63,47,6
14,0.6,2018年10月11日19时,532801,―,西双版纳州,西双版纳州,15,39,14,8,5
48,0.7,2018年10月11日19时,532901,―,大理州,大理州,24,44,48,14,4
53,0.6,2018年10月11日19时,533103,PM10,德宏州,德宏州,14,40,55,16,12
26,0.5,2018年10月11日19时,533300,―,怒江州,怒江州,10,58,26,18,11
21,0.5,2018年10月11日19时,533421,―,迪庆州,迪庆州,6,66,17,,24
31,0.3,2018年10月11日19时,540100,―,拉萨市,拉萨市,14,99,23,6,5
19,1.6,2018年10月11日19时,542100,―,昌都市,昌都市,16,60,14,4,4
30,0.3,2018年10月11日19时,542200,―,山南市,山南市,8,94,10,5,4
31,0.3,2018年10月11日19时,542300,―,日喀则市,日喀则市,8,98,20,4,6
28,0.4,2018年10月11日19时,542400,―,那曲地区,那曲地区,4,50,28,9,2
30,0.4,2018年10月11日19时,542500,―,阿里地区,阿里地区,5,84,30,7,3
24,0.4,2018年10月11日19时,542600,―,林芝市,林芝市,6,76,14,10,3
74,1.1,2018年10月11日19时,610100,PM2.5,西安市,西安市,82,50,90,54,15
72,1.2,2018年10月11日19时,610200,PM10,铜川市,铜川市,68,75,94,45,22
63,0.8,2018年10月11日19时,610300,PM10,宝鸡市,宝鸡市,72,51,76,43,9
78,1.1,2018年10月11日19时,610400,PM10,咸阳市,咸阳市,57,77,105,53,14
82,0.8,2018年10月11日19时,610500,PM10,渭南市,渭南市,67,70,113,42,18
67,1.4,2018年10月11日19时,610600,PM10,延安市,延安市,88,51,83,29,14
74,0.7,2018年10月11日19时,610700,PM2.5,汉中市,汉中市,44,52,85,54,11
42,1.2,2018年10月11日19时,610800,―,榆林市,榆林市,61,54,42,24,19
56,1.1,2018年10月11日19时,610900,PM10,安康市,安康市,56,17,62,32,10
51,0.6,2018年10月11日19时,611000,PM10,商洛市,商洛市,54,64,52,22,16
