aqi,co,day,hour,main_pollutant,name_1,name_2,no2,o3,pm10,pm25,so2
67,0.4,2018年10月12日03时,150400,PM10,赤峰市,赤峰市,32,6,83,30,25
43,0.7,2018年10月12日03时,150500,―,通辽市,通辽市,22,38,43,27,5
53,0.6,2018年10月12日03时,150600,PM10,鄂尔多斯市,鄂尔多斯市,57,14,55,14,12
18,0.2,2018年10月12日03时,150700,―,呼伦贝尔市,呼伦贝尔市,4,46,18,12,2
57,0.8,2018年10月12日03时,150800,"PM10,PM2.5",巴彦淖尔市,巴彦淖尔市,25,50,64,40,12
42,1.2,2018年10月12日03时,150900,―,乌兰察布市,乌兰察布市,66,8,42,22,21
44,0.5,2018年10月12日03时,152200,―,兴安盟,兴安盟,29,4,44,28,4
15,0.2,2018年10月12日03时,152500,―,锡林郭勒盟,锡林郭勒盟,12,36,15,7,7
48,0.5,2018年10月12日03时,152900,―,阿拉善盟,阿拉善盟,6,114,48,23,10
72,1.4,2018年10月12日03时,210100,PM2.5,沈阳市,沈阳市,50,5,92,52,55
20,0.6,2018年10月12日03时,210200,―,大连市,大连市,26,43,20,9,5
30,0.3,2018年10月12日03时,210281,―,瓦房店市,瓦房店市,16,32,30,18,4
46,0.9,2018年10月12日03时,210300,―,鞍山市,鞍山市,23,35,46,20,16
60,0.8,2018年10月12日03时,210400,PM10,抚顺市,抚顺市,25,6,69,39,11
51,1.3,2018年10月12日03时,210500,PM10,本溪市,本溪市,28,5,52,32,8
39,1.0,2018年10月12日03时,210600,―,丹东市,丹东市,24,7,39,24,12
59,0.8,2018年10月12日03时,210700,PM10,锦州市,锦州市,36,4,67,36,14
56,0.8,2018年10月12日03时,210800,PM10,营口市,营口市,36,21,62,28,5
53,0.6,2018年10月12日03时,210900,PM10,阜新市,阜新市,30,11,55,26,13
53,0.6,2018年10月12日03时,211000,PM10,辽阳市,辽阳市,23,24,56,30,15
29,0.6,2018年10月12日03时,211100,―,盘锦市,盘锦市,44,20,29,12,11
63,0.8,2018年10月12日03时,211200,PM10,铁岭市,铁岭市,36,6,76,43,12
62,0.9,2018年10月12日03时,211300,PM10,朝阳市,朝阳市,40,6,74,36,12
56,0.7,2018年10月12日03时,211400,PM10,葫芦岛市,葫芦岛市,42,6,61,25,10
52,0.8,2018年10月12日03时,220100,PM10,长春市,长春市,39,7,53,28,6
25,0.6,2018年10月12日03时,220200,―,吉林市,吉林市,21,12,25,14,8
48,0.3,2018年10月12日03时,220300,―,四平市,四平市,41,11,48,29,8
40,0.8,2018年10月12日03时,220400,―,辽源市,辽源市,32,14,40,27,5
22,0.7,2018年10月12日03时,220500,―,通化市,通化市,14,2,22,4,6
38,0.6,2018年10月12日03时,220600,―,白山市,白山市,15,6,38,13,8
30,0.4,2018年10月12日03时,220700,―,松原市,松原市,20,16,30,11,2
24,0.4,2018年10月12日03时,220800,―,白城市,白城市,22,26,24,12,8
16,0.3,2018年10月12日03时,222400,―,延边州,延边州,11,23,14,11,4
45,0.4,2018年10月12日03时,230100,―,哈尔滨市,哈尔滨市,35,19,45,16,7
56,0.5,2018年10月12日03时,230200,PM10,齐齐哈尔市,齐齐哈尔市,23,25,62,21,14
26,0.4,2018年10月12日03时,230300,―,鸡西市,鸡西市,15,18,26,12,4
47,0.6,2018年10月12日03时,230400,―,鹤岗市,鹤岗市,11,41,47,17,9
35,1.0,2018年10月12日03时,230500,―,双鸭山市,双鸭山市,19,26,35,13,4
30,0.5,2018年10月12日03时,230600,―,大庆市,大庆市,12,34,30,13,6
17,0.1,2018年10月12日03时,230700,―,伊春市,伊春市,10,18,17,6,2
50,0.4,2018年10月12日03时,230800,―,佳木斯市,佳木斯市,22,17,50,21,6
25,0.3,2018年10月12日03时,230900,―,七台河市,七台河市,23,17,25,14,6
23,0.2,2018年10月12日03时,231000,―,牡丹江市,牡丹江市,11,16,23,14,2
37,0.4,2018年10月12日03时,231100,―,黑河市,黑河市,17,11,37,14,10
42,0.4,2018年10月12日03时,231200,―,绥化市,绥化市,18,23,42,17,5
38,0.4,2018年10月12日03时,232700,―,大兴安岭地区,大兴安岭地区,14,14,38,14,8
32,0.4,2018年10月12日03时,310000,―,上海市,上海市,44,62,32,18,7
66,0.5,2018年10月12日03时,320100,PM10,南京市,南京市,57,39,82,36,7
52,0.7,2018年10月12日03时,320200,PM10,无锡市,无锡市,56,36,54,32,18
54,0.6,2018年10月12日03时,320281,PM10,江阴市,江阴市,40,66,58,35,13
35,1.0,2018年10月12日03时,320282,―,宜兴市,宜兴市,40,36,33,24,15
91,0.9,2018年10月12日03时,320300,PM10,徐州市,徐州市,87,11,131,66,17
69,0.7,2018年10月12日03时,320400,PM2.5,常州市,常州市,74,35,77,50,15
58,0.8,2018年10月12日03时,320481,PM10,溧阳市,溧阳市,80,16,66,38,5
83,1.0,2018年10月12日03时,320482,PM2.5,金坛市,金坛市,82,16,84,61,12
41,0.4,2018年10月12日03时,320500,―,苏州市,苏州市,45,54,41,26,6
36,0.6,2018年10月12日03时,320581,―,常熟市,常熟市,34,67,36,24,14
52,0.4,2018年10月12日03时,320582,PM10,张家港市,张家港市,100,14,54,27,6
41,0.6,2018年10月12日03时,320583,―,昆山市,昆山市,32,82,41,22,11
54,0.7,2018年10月12日03时,320584,PM10,吴江市,吴江市,67,52,58,34,8
44,0.6,2018年10月12日03时,320585,―,太仓市,太仓市,40,82,44,28,11
58,0.4,2018年10月12日03时,320600,PM2.5,南通市,南通市,60,32,58,41,17
59,0.6,2018年10月12日03时,320684,PM2.5,海门市,海门市,31,73,60,42,20
49,0.6,2018年10月12日03时,320700,―,连云港市,连云港市,46,42,39,34,19
53,0.5,2018年10月12日03时,320800,PM10,淮安市,淮安市,34,56,55,32,8
58,1.0,2018年10月12日03时,320900,PM10,盐城市,盐城市,71,15,65,35,10
88,0.7,2018年10月12日03时,321000,PM2.5,扬州市,扬州市,57,32,83,65,8
70,0.6,2018年10月12日03时,321100,PM2.5,镇江市,镇江市,35,54,62,51,13
73,0.6,2018年10月12日03时,321183,PM10,句容市,句容市,39,22,96,44,5
78,0.7,2018年10月12日03时,321200,PM2.5,泰州市,泰州市,40,46,74,57,10
82,0.7,2018年10月12日03时,321300,PM2.5,宿迁市,宿迁市,53,49,82,60,15
50,0.7,2018年10月12日03时,330100,―,杭州市,杭州市,46,34,50,24,9
57,0.7,2018年10月12日03时,330183,PM10,富阳市,富阳市,42,38,63,35,8
52,0.7,2018年10月12日03时,330185,PM10,临安市,临安市,25,29,54,24,4
33,0.5,2018年10月12日03时,330200,―,宁波市,宁波市,32,60,33,16,8
37,0.4,2018年10月12日03时,330300,―,温州市,温州市,44,37,37,18,8
41,0.5,2018年10月12日03时,330400,―,嘉兴市,嘉兴市,31,61,41,22,5
35,0.6,2018年10月12日03时,330500,―,湖州市,湖州市,52,29,35,16,13
38,1.1,2018年10月12日03时,330681,―,诸暨市,诸暨市,34,11,38,24,6
50,0.6,2018年10月12日03时,330700,―,金华市,金华市,60,9,50,26,19
50,0.7,2018年10月12日03时,330782,―,义乌市,义乌市,68,2,50,24,16
44,0.6,2018年10月12日03时,330800,―,衢州市,衢州市,34,48,44,22,17
48,0.6,2018年10月12日03时,330900,―,舟山市,舟山市,14,74,48,10,4
34,0.4,2018年10月12日03时,331000,―,台州市,台州市,22,55,34,12,6
30,0.5,2018年10月12日03时,331100,―,丽水市,丽水市,29,27,30,17,7
54,0.7,2018年10月12日03时,331300,PM10,绍兴市,绍兴市,38,26,57,29,10
68,0.7,2018年10月12日03时,340100,PM10,合肥市,合肥市,81,24,85,40,14
64,0.8,2018年10月12日03时,340200,PM2.5,芜湖市,芜湖市,44,53,66,46,14
55,0.4,2018年10月12日03时,340300,PM10,蚌埠市,蚌埠市,24,103,60,33,14
61,0.5,2018年10月12日03时,340400,PM10,淮南市,淮南市,26,79,71,36,19
60,0.7,2018年10月12日03时,340500,PM10,马鞍山市,马鞍山市,40,48,70,40,19
65,0.5,2018年10月12日03时,340600,PM10,淮北市,淮北市,37,75,80,44,42
59,0.6,2018年10月12日03时,340700,PM10,铜陵市,铜陵市,24,71,67,40,13
78,0.6,2018年10月12日03时,340800,PM2.5,安庆市,安庆市,32,70,68,57,13
34,0.5,2018年10月12日03时,341000,―,黄山市,黄山市,15,34,34,16,8
67,0.5,2018年10月12日03时,341100,PM2.5,滁州市,滁州市,75,16,78,48,11
63,0.4,2018年10月12日03时,341200,PM10,阜阳市,阜阳市,28,67,76,41,10
72,0.5,2018年10月12日03时,341300,PM2.5,宿州市,宿州市,40,68,92,52,12
70,0.6,2018年10月12日03时,341500,PM10,六安市,六安市,41,37,90,45,5
86,0.6,2018年10月12日03时,341600,PM10,亳州市,亳州市,44,41,122,56,25
63,0.5,2018年10月12日03时,341700,PM10,池州市,池州市,17,68,75,42,12
64,0.6,2018年10月12日03时,341800,PM2.5,宣城市,宣城市,42,54,67,46,13
27,0.5,2018年10月12日03时,350100,―,福州市,福州市,21,65,27,14,8
29,0.4,2018年10月12日03时,350200,―,厦门市,厦门市,10,90,25,11,3
31,0.5,2018年10月12日03时,350300,―,莆田市,莆田市,12,98,31,12,6
26,0.6,2018年10月12日03时,350400,―,三明市,三明市,14,46,24,18,12
32,0.4,2018年10月12日03时,350500,―,泉州市,泉州市,18,90,32,11,6
32,0.6,2018年10月12日03时,350600,―,漳州市,漳州市,28,38,32,17,6
22,0.6,2018年10月12日03时,350700,―,南平市,南平市,22,17,21,15,11
16,0.7,2018年10月12日03时,350800,―,龙岩市,龙岩市,13,39,16,9,9
26,0.4,2018年10月12日03时,350900,―,宁德市,宁德市,12,42,18,18,6
59,0.6,2018年10月12日03时,360100,PM10,南昌市,南昌市,38,62,68,30,16
51,0.4,2018年10月12日03时,360200,PM10,景德镇市,景德镇市,21,50,52,26,15
54,0.9,2018年10月12日03时,360300,PM10,萍乡市,萍乡市,38,30,58,32,32
57,0.7,2018年10月12日03时,360400,PM10,九江市,九江市,27,73,64,32,16
55,0.6,2018年10月12日03时,360500,PM10,新余市,新余市,26,67,60,33,34
54,0.4,2018年10月12日03时,360600,PM10,鹰潭市,鹰潭市,35,66,58,29,57
43,1.0,2018年10月12日03时,360700,―,赣州市,赣州市,11,96,37,30,20
52,0.4,2018年10月12日03时,360800,PM10,吉安市,吉安市,24,60,54,25,37
42,0.6,2018年10月12日03时,360900,―,宜春市,宜春市,18,51,42,19,16
50,0.5,2018年10月12日03时,361000,―,抚州市,抚州市,18,69,50,29,22
54,0.8,2018年10月12日03时,361100,PM10,上饶市,上饶市,25,52,58,31,35
75,0.5,2018年10月12日03时,370100,PM10,济南市,济南市,75,6,99,36,6
61,0.4,2018年10月12日03时,370181,PM10,章丘市,章丘市,61,18,72,31,12
42,0.7,2018年10月12日03时,370200,―,青岛市,青岛市,44,18,42,18,6
86,0.6,2018年10月12日03时,370281,PM10,胶州市,胶州市,68,4,122,46,12
61,0.8,2018年10月12日03时,370282,PM10,即墨市,即墨市,53,14,71,36,12
25,0.6,2018年10月12日03时,370283,―,平度市,平度市,25,22,24,17,5
45,0.4,2018年10月12日03时,370284,―,胶南市,胶南市,44,40,45,28,10
46,0.8,2018年10月12日03时,370285,―,莱西市,莱西市,50,8,38,32,7
89,1.8,2018年10月12日03时,370300,PM10,淄博市,淄博市,66,7,128,50,61
99,0.5,2018年10月12日03时,370400,PM10,枣庄市,枣庄市,64,30,147,67,18
50,0.5,2018年10月12日03时,370500,―,东营市,东营市,61,11,50,20,16
45,0.6,2018年10月12日03时,370600,―,烟台市,烟台市,39,14,45,19,9
33,0.5,2018年10月12日03时,370683,―,莱州市,莱州市,44,10,33,18,8
50,1.0,2018年10月12日03时,370684,―,蓬莱市,蓬莱市,31,23,47,35,7
53,1.0,2018年10月12日03时,370685,PM10,招远市,招远市,36,4,56,28,8
76,0.6,2018年10月12日03时,370700,PM10,潍坊市,潍坊市,61,4,102,42,12
94,1.6,2018年10月12日03时,370783,PM2.5,寿光市,寿光市,58,2,112,70,18
76,0.9,2018年10月12日03时,370800,PM10,济宁市,济宁市,85,8,101,39,30
70,1.2,2018年10月12日03时,370900,PM10,泰安市,泰安市,39,42,89,38,19
22,0.3,2018年10月12日03时,371000,―,威海市,威海市,8,68,15,7,5
34,0.7,2018年10月12日03时,371081,―,文登市,文登市,26,17,34,12,5
30,0.6,2018年10月12日03时,371082,―,荣成市,荣成市,16,58,30,8,8
41,1.0,2018年10月12日03时,371083,―,乳山市,乳山市,39,10,41,18,7
54,0.4,2018年10月12日03时,371100,PM10,日照市,日照市,37,42,58,30,6
78,0.6,2018年10月12日03时,371200,PM10,莱芜市,莱芜市,60,14,106,51,8
83,0.7,2018年10月12日03时,371300,PM10,临沂市,临沂市,66,14,116,59,19
68,0.4,2018年10月12日03时,371400,PM10,德州市,德州市,68,23,85,48,10
87,1.2,2018年10月12日03时,371500,PM10,聊城市,聊城市,79,5,124,61,31
63,1.2,2018年10月12日03时,371600,PM10,滨州市,滨州市,75,8,76,43,29
78,0.7,2018年10月12日03时,371700,PM10,菏泽市,菏泽市,44,59,105,54,20
83,0.8,2018年10月12日03时,410100,PM10,郑州市,郑州市,69,42,115,54,25
98,0.7,2018年10月12日03时,410200,PM2.5,开封市,开封市,61,33,129,73,23
100,1.0,2018年10月12日03时,410300,PM2.5,洛阳市,洛阳市,74,5,144,75,14
75,0.7,2018年10月12日03时,410400,PM10,平顶山市,平顶山市,72,22,100,50,20
130,1.9,2018年10月12日03时,410500,PM2.5,安阳市,安阳市,77,4,190,99,18
91,1.1,2018年10月12日03时,410600,PM10,鹤壁市,鹤壁市,58,10,132,50,8
91,0.9,2018年10月12日03时,410700,PM10,新乡市,新乡市,118,3,132,53,14
80,0.9,2018年10月12日03时,410800,PM10,焦作市,焦作市,45,55,109,49,19
89,0.9,2018年10月12日03时,410900,PM2.5,濮阳市,濮阳市,66,29,111,66,20
82,0.8,2018年10月12日03时,411000,PM10,许昌市,许昌市,82,16,113,53,57
77,0.4,2018年10月12日03时,411100,PM10,漯河市,漯河市,43,64,103,53,16
134,0.7,2018年10月12日03时,411200,PM2.5,三门峡市,三门峡市,59,36,130,102,18
67,0.6,2018年10月12日03时,411300,PM2.5,南阳市,南阳市,30,71,82,48,7
84,0.6,2018年10月12日03时,411400,PM10,商丘市,商丘市,55,46,118,58,20
58,0.5,2018年10月12日03时,411500,PM10,信阳市,信阳市,42,32,65,32,6
83,0.9,2018年10月12日03时,411600,PM10,周口市,周口市,37,68,115,56,24
63,0.3,2018年10月12日03时,411700,PM10,驻马店市,驻马店市,45,51,76,38,8
63,0.9,2018年10月12日03时,420100,PM10,武汉市,武汉市,48,63,75,39,17
48,0.7,2018年10月12日03时,420200,―,黄石市,黄石市,27,89,48,25,19
47,0.8,2018年10月12日03时,420300,―,十堰市,十堰市,21,44,47,18,20
53,0.8,2018年10月12日03时,420500,PM10,宜昌市,宜昌市,31,45,56,31,11
58,0.8,2018年10月12日03时,420600,PM10,襄阳市,襄阳市,34,69,66,37,13
56,0.7,2018年10月12日03时,420700,PM10,鄂州市,鄂州市,31,81,61,30,18
58,0.6,2018年10月12日03时,420800,PM10,荆门市,荆门市,31,84,66,27,14
44,0.6,2018年10月12日03时,420900,―,孝感市,孝感市,24,64,44,24,4
68,1.1,2018年10月12日03时,421000,PM10,荆州市,荆州市,84,10,86,41,17
52,0.4,2018年10月12日03时,421100,PM10,黄冈市,黄冈市,12,92,53,30,6
46,0.6,2018年10月12日03时,421200,―,咸宁市,咸宁市,17,95,46,26,14
56,0.4,2018年10月12日03时,421300,PM10,随州市,随州市,35,41,61,28,8
55,0.6,2018年10月12日03时,422800,PM10,恩施州,恩施州,30,14,60,30,6
59,0.7,2018年10月12日03时,430100,PM10,长沙市,长沙市,87,9,68,34,13
56,0.5,2018年10月12日03时,430200,PM10,株洲市,株洲市,65,15,62,27,14
80,0.7,2018年10月12日03时,430300,PM2.5,湘潭市,湘潭市,68,6,88,59,8
60,0.8,2018年10月12日03时,430400,PM10,衡阳市,衡阳市,31,64,70,33,21
64,0.7,2018年10月12日03时,430500,PM2.5,邵阳市,邵阳市,40,29,72,46,16
55,0.6,2018年10月12日03时,430600,PM10,岳阳市,岳阳市,37,37,59,29,15
77,1.3,2018年10月12日03时,430700,PM2.5,常德市,常德市,39,29,91,56,16
43,0.7,2018年10月12日03时,430800,―,张家界市,张家界市,29,35,43,19,5
62,1.2,2018年10月12日03时,430900,PM10,益阳市,益阳市,38,41,74,25,18
54,1.0,2018年10月12日03时,431000,PM10,郴州市,郴州市,33,31,58,32,7
68,0.6,2018年10月12日03时,431100,PM2.5,永州市,永州市,34,42,72,49,13
57,0.8,2018年10月12日03时,431200,PM10,怀化市,怀化市,40,40,63,26,11
58,1.3,2018年10月12日03时,431300,PM10,娄底市,娄底市,37,31,66,22,12
32,0.6,2018年10月12日03时,433100,―,湘西州,湘西州,12,26,32,21,2
52,0.7,2018年10月12日03时,440100,PM2.5,广州市,广州市,31,47,45,36,7
65,1.0,2018年10月12日03时,440200,PM2.5,韶关市,韶关市,31,19,62,47,11
48,0.7,2018年10月12日03时,440300,―,深圳市,深圳市,19,42,48,33,6
60,0.8,2018年10月12日03时,440400,PM2.5,珠海市,珠海市,29,42,60,43,7
21,0.6,2018年10月12日03时,440500,―,汕头市,汕头市,16,65,21,11,12
54,0.8,2018年10月12日03时,440600,PM2.5,佛山市,佛山市,32,42,52,38,10
51,0.8,2018年10月12日03时,440700,PM10,江门市,江门市,37,34,51,29,5
43,0.8,2018年10月12日03时,440800,―,湛江市,湛江市,10,60,32,30,12
29,0.8,2018年10月12日03时,440900,―,茂名市,茂名市,11,59,29,19,24
48,0.8,2018年10月12日03时,441200,―,肇庆市,肇庆市,22,72,44,33,11
49,0.7,2018年10月12日03时,441300,―,惠州市,惠州市,11,50,43,34,8
29,0.8,2018年10月12日03时,441400,―,梅州市,梅州市,28,24,24,20,8
36,0.8,2018年10月12日03时,441500,―,汕尾市,汕尾市,9,50,32,25,7
58,0.7,2018年10月12日03时,441600,PM2.5,河源市,河源市,16,48,43,41,8
40,0.8,2018年10月12日03时,441700,―,阳江市,阳江市,21,70,35,28,10
54,0.8,2018年10月12日03时,441800,PM2.5,清远市,清远市,28,54,55,38,16
55,0.9,2018年10月12日03时,441900,PM2.5,东莞市,东莞市,28,41,46,39,9
54,0.7,2018年10月12日03时,442000,PM2.5,中山市,中山市,27,32,47,38,11
18,0.8,2018年10月12日03时,445100,―,潮州市,潮州市,12,34,18,10,8
29,0.9,2018年10月12日03时,445200,―,揭阳市,揭阳市,27,26,29,20,10
43,0.7,2018年10月12日03时,445300,―,云浮市,云浮市,51,30,43,27,17
66,1.0,2018年10月12日03时,450100,PM10,南宁市,南宁市,48,43,81,38,18
70,0.9,2018年10月12日03时,450200,PM2.5,柳州市,柳州市,24,61,80,51,20
57,0.7,2018年10月12日03时,450300,PM2.5,桂林市,桂林市,17,87,61,40,14
57,0.8,2018年10月12日03时,450400,PM10,梧州市,梧州市,24,31,63,38,17
55,1.1,2018年10月12日03时,450500,PM10,北海市,北海市,13,70,59,38,9
57,1.0,2018年10月12日03时,450600,PM2.5,防城港市,防城港市,16,86,61,40,8
60,0.9,2018年10月12日03时,450700,PM2.5,钦州市,钦州市,19,73,68,43,22
63,1.0,2018年10月12日03时,450800,PM2.5,贵港市,贵港市,21,51,73,45,11
48,0.9,2018年10月12日03时,450900,―,玉林市,玉林市,18,68,48,31,11
51,0.8,2018年10月12日03时,451000,PM10,百色市,百色市,21,10,52,35,7
60,0.9,2018年10月12日03时,451100,PM10,贺州市,贺州市,24,22,69,41,10
59,0.8,2018年10月12日03时,451200,PM2.5,河池市,河池市,33,4,61,42,6
64,0.8,2018年10月12日03时,451300,PM10,来宾市,来宾市,32,39,78,44,12
55,0.6,2018年10月12日03时,451400,PM10,崇左市,崇左市,20,40,60,35,6
38,0.8,2018年10月12日03时,460100,―,海口市,海口市,5,102,38,25,6
52,0.8,2018年10月12日03时,460200,PM2.5,三亚市,三亚市,8,105,52,36,2
88,1.2,2018年10月12日03时,500000,PM2.5,重庆市,重庆市,61,9,113,65,13
89,0.9,2018年10月12日03时,510100,PM2.5,成都市,成都市,61,7,101,66,8
124,0.8,2018年10月12日03时,510300,PM2.5,自贡市,自贡市,31,18,121,94,9
67,1.2,2018年10月12日03时,510400,PM2.5,攀枝花市,攀枝花市,30,18,81,48,53
85,0.7,2018年10月12日03时,510500,PM2.5,泸州市,泸州市,48,6,92,63,17
72,0.7,2018年10月12日03时,510600,PM2.5,德阳市,德阳市,36,15,88,52,8
75,0.7,2018年10月12日03时,510700,PM2.5,绵阳市,绵阳市,42,6,73,55,5
58,0.7,2018年10月12日03时,510800,PM10,广元市,广元市,29,8,65,38,12
69,0.6,2018年10月12日03时,510900,PM2.5,遂宁市,遂宁市,26,7,81,50,9
67,1.2,2018年10月12日03时,511000,PM2.5,内江市,内江市,40,4,67,48,4
102,1.1,2018年10月12日03时,511100,PM2.5,乐山市,乐山市,36,0,119,76,6
75,0.7,2018年10月12日03时,511300,PM2.5,南充市,南充市,32,30,81,55,5
130,1.0,2018年10月12日03时,511400,PM2.5,眉山市,眉山市,53,5,137,99,9
137,1.1,2018年10月12日03时,511500,PM2.5,宜宾市,宜宾市,39,5,126,104,18
67,0.7,2018年10月12日03时,511600,PM2.5,广安市,广安市,38,3,72,48,4
64,0.5,2018年10月12日03时,511700,PM2.5,达州市,达州市,38,36,64,46,8
42,0.5,2018年10月12日03时,511800,―,雅安市,雅安市,19,24,42,28,8
53,0.5,2018年10月12日03时,511900,PM10,巴中市,巴中市,26,8,55,36,2
67,0.8,2018年10月12日03时,512000,PM10,资阳市,资阳市,32,10,84,34,5
12,0.2,2018年10月12日03时,513200,―,阿坝州,阿坝州,4,6,12,8,6
32,0.2,2018年10月12日03时,513300,―,甘孜州,甘孜州,10,32,24,22,10
23,0.7,2018年10月12日03时,513400,―,凉山州,凉山州,22,22,22,16,29
55,0.5,2018年10月12日03时,520100,PM10,贵阳市,贵阳市,32,45,60,28,8
69,0.6,2018年10月12日03时,520200,PM2.5,六盘水市,六盘水市,16,88,80,50,13
62,0.6,2018年10月12日03时,520300,PM10,遵义市,遵义市,40,11,74,39,9
38,0.4,2018年10月12日03时,520400,―,安顺市,安顺市,10,87,38,25,42
48,0.7,2018年10月12日03时,522200,―,铜仁地区,铜仁地区,30,13,48,8,2
34,0.8,2018年10月12日03时,522300,―,黔西南州,黔西南州,31,20,34,19,2
56,0.8,2018年10月12日03时,522400,PM10,毕节市,毕节市,14,67,61,38,16
35,0.6,2018年10月12日03时,522600,―,黔东南州,黔东南州,28,24,35,19,5
48,0.6,2018年10月12日03时,522700,―,黔南州,黔南州,14,41,48,32,36
36,0.8,2018年10月12日03时,530100,―,昆明市,昆明市,34,16,33,25,6
51,0.6,2018年10月12日03时,530300,PM10,曲靖市,曲靖市,11,55,51,25,8
28,0.8,2018年10月12日03时,530400,―,玉溪市,玉溪市,19,31,28,18,8
18,0.5,2018年10月12日03时,530500,―,保山市,保山市,16,26,18,11,7
16,0.6,2018年10月12日03时,530600,―,昭通市,昭通市,14,49,13,8,26
20,0.6,2018年10月12日03时,530700,―,丽江市,丽江市,10,44,20,12,6
10,0.5,2018年10月12日03时,530800,―,普洱市,普洱市,8,28,10,6,4
25,0.8,2018年10月12日03时,530900,―,临沧市,临沧市,17,13,13,17,9
13,0.6,2018年10月12日03时,532300,―,楚雄州,楚雄州,5,41,6,6,6
18,0.4,2018年10月12日03时,532522,―,红河州,红河州,7,55,12,10,9
49,0.6,2018年10月12日03时,532621,―,文山州,文山州,10,62,43,34,6
24,0.5,2018年10月12日03时,532801,―,西双版纳州,西双版纳州,14,4,24,10,5
15,0.6,2018年10月12日03时,532901,―,大理州,大理州,6,48,15,8,3
92,0.6,2018年10月12日03时,533103,PM2.5,德宏州,德宏州,20,13,36,68,16
29,0.6,2018年10月12日03时,533300,―,怒江州,怒江州,11,30,22,20,11
18,0.5,2018年10月12日03时,533421,―,迪庆州,迪庆州,4,57,3,,10
24,0.3,2018年10月12日03时,540100,―,拉萨市,拉萨市,12,74,16,5,5
27,0.8,2018年10月12日03时,542100,―,昌都市,昌都市,20,24,27,8,3
24,0.2,2018年10月12日03时,542200,―,山南市,山南市,6,74,14,6,4
24,0.4,2018年10月12日03时,542300,―,日喀则市,日喀则市,8,76,16,7,6
64,0.8,2018年10月12日03时,542400,PM10,那曲地区,那曲地区,8,17,77,16,2
27,0.3,2018年10月12日03时,542500,―,阿里地区,阿里地区,4,86,6,4,2
22,0.3,2018年10月12日03时,542600,―,林芝市,林芝市,4,70,8,8,4
101,1.1,2018年10月12日03时,610100,PM10,西安市,西安市,83,8,151,73,12
60,1.0,2018年10月12日03时,610200,PM10,铜川市,铜川市,43,44,70,42,15
74,0.7,2018年10月12日03时,610300,PM10,宝鸡市,宝鸡市,52,9,97,49,7
120,1.1,2018年10月12日03时,610400,PM2.5,咸阳市,咸阳市,83,9,168,91,11
112,0.8,2018年10月12日03时,610500,PM10,渭南市,渭南市,80,12,173,76,9
72,1.2,2018年10月12日03时,610600,PM10,延安市,延安市,65,6,93,32,24
57,0.8,2018年10月12日03时,610700,"PM10,PM2.5",汉中市,汉中市,34,10,63,40,16
53,0.8,2018年10月12日03时,610800,PM10,榆林市,榆林市,64,21,55,18,12
